model,dataset,mode,version,protocol_variant,n_seeds,freq_rmse_mean,freq_rmse_std,freq_mae_mean,freq_mae_std,freq_normalized_gini_mean,freq_normalized_gini_std,freq_calibration_factor_mean,freq_calibration_factor_std,freq_horizon_abs_bias_pct_mean,freq_horizon_abs_bias_pct_std,bias_pct_mean,bias_pct_std,freq_weekly_mae_mean,freq_weekly_mae_std,freq_weekly_total_true_mean,freq_weekly_total_true_std,freq_weekly_total_pred_mean,freq_weekly_total_pred_std,freq_valendin_mape_mean,freq_valendin_mape_std,freq_horizon_bias_pct_mean,freq_horizon_bias_pct_std,freq_weekly_mean_pct_mape_mean,freq_weekly_mean_pct_mape_std,freq_weekly_mean_pct_bias_pct_mean,freq_weekly_mean_pct_bias_pct_std,freq_weekly_bias_pct_mean,freq_weekly_bias_pct_std,freq_weekly_mape_mean,freq_weekly_mape_std,freq_mape_mean,freq_mape_std,freq_mase_mean,freq_mase_std,freq_mase_scale_mean,freq_mase_scale_std,smearing_factor_mean,smearing_factor_std,spend_calibration_factor_mean,spend_calibration_factor_std,spend_mae_raw_mean,spend_mae_raw_std,spend_rmse_raw_mean,spend_rmse_raw_std,spend_normalized_gini_mean,spend_normalized_gini_std,spend_mae_log_mean,spend_mae_log_std,spend_rmse_log_mean,spend_rmse_log_std,spend_r2_log_mean,spend_r2_log_std,spend_bias_pct_mean,spend_bias_pct_std,spend_weekly_mae_mean,spend_weekly_mae_std,spend_weekly_total_true_mean,spend_weekly_total_true_std,spend_weekly_total_pred_mean,spend_weekly_total_pred_std,spend_valendin_mape_mean,spend_valendin_mape_std,spend_horizon_abs_bias_pct_mean,spend_horizon_abs_bias_pct_std,spend_horizon_bias_pct_mean,spend_horizon_bias_pct_std,spend_weekly_mean_pct_mape_mean,spend_weekly_mean_pct_mape_std,spend_weekly_mean_pct_bias_pct_mean,spend_weekly_mean_pct_bias_pct_std,spend_weekly_bias_pct_mean,spend_weekly_bias_pct_std,spend_weekly_mape_mean,spend_weekly_mape_std,spend_mase_mean,spend_mase_std,spend_mase_scale_mean,spend_mase_scale_std,clv_mae_mean,clv_mae_std,clv_rmse_mean,clv_rmse_std,clv_spearman_mean,clv_spearman_std,clv_decile_lift_mean,clv_decile_lift_std,clv_normalized_gini_mean,clv_normalized_gini_std,clv_total_true_mean,clv_total_true_std,clv_total_pred_mean,clv_total_pred_std,validation_temperature_mean,validation_temperature_std,validation_freq_true_total_mean,validation_freq_true_total_std,validation_freq_pred_total_mean,validation_freq_pred_total_std,validation_spend_true_total_mean,validation_spend_true_total_std,validation_spend_pred_total_mean,validation_spend_pred_total_std,validation_freq_calibration_factor_mean,validation_freq_calibration_factor_std,validation_spend_calibration_factor_mean,validation_spend_calibration_factor_std,validation_rolling_origin_count_mean,validation_rolling_origin_count_std,cohort_size_mean,cohort_size_std,calibration_weeks_mean,calibration_weeks_std,holdout_weeks_mean,holdout_weeks_std,n_scenarios_mean,n_scenarios_std,run_valid_mean,run_valid_std,epochs_completed_mean,epochs_completed_std,max_epochs_configured_mean,max_epochs_configured_std
lstm_base,cdnow,sample,v2,strict,3,1.2912053267161052,0.03838747150276235,0.49714956680933636,0.006034566919166826,0.6368164861415623,0.015983341984033166,2.3267700520077232,0.19541493001600757,65.03541307077913,8.847871424971048,-65.03541450968288,8.847870903579919,29.916290012558395,4.070020855486682,1196.0,0.0,418.1764596734817,105.82054224265377,65.03541307077913,8.847871424971048,-65.03541307077913,8.847871424971048,63.66250444633099,9.074991941925923,-63.66250444633099,9.074991941925923,-65.03541307077913,8.847871424971048,65.03541307077913,8.847871424971048,65.03541307077913,8.847871424971048,0.30241452763573556,0.017998234988488605,0.0833813303950784,1.6996749443881478e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.0,120.0,0.0,33.093470891316734,3.492381566964677,0.0,0.0,0.0,0.0,2.3267700520077232,0.19541493001600757,1.0,0.0,2.0,0.0,2349.0,0.0,52.0,0.0,26.0,0.0,200.0,0.0,1.0,0.0,182.0,39.96248240537617,300.0,0.0
lstm_base,dunnhumby,sample,v2,strict,3,13.918444951375326,0.17407322372819028,8.534817059834799,0.04018648133909896,0.8772657054180201,0.0012899468278282776,1.019492949950771,0.00801908271539448,3.7344833506071,1.3450973650327194,3.7344830412494043,1.3450983831045837,139.8830806460429,20.443797950676338,62910.0,0.0,65259.36347586693,846.2007523420835,4.891794268340397,0.7149317356777607,3.7344833506071,1.3450973650327194,6.597491677930347,0.8359618843301452,5.50510223491415,1.4393234201024254,3.7344833506071,1.3450973650327194,4.891794268340397,0.7149317356777607,4.891794268340397,0.7149317356777607,1.0333489938826448,0.003904988704539475,0.8235297098438245,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6257.0,0.0,6023.167643229167,92.24202994460809,0.0,0.0,0.0,0.0,1.019492949950771,0.00801908271539448,1.0,0.0,2.0,0.0,2498.0,0.0,80.0,0.0,22.0,0.0,200.0,0.0,1.0,0.0,166.66666666666666,16.165807537309522,300.0,0.0
extension3_lstm_dynamic,dunnhumby,sample,final,strict,3,3.4083499113718667,0.06561807474015853,2.0364200274149575,0.009773464361773534,0.8485729746261504,0.0005233743439962137,1.0785648983225316,0.008628075556241009,8.286923560128118,0.6797116842754057,-8.286923582448898,0.6797121214729439,245.95589126460254,20.173842789294056,11872.0,0.0,10888.17643494159,80.69537115717623,8.286923560128118,0.6797116842754057,-8.286923560128118,0.6797116842754057,8.278277398832705,0.6716065139090337,-8.278277398832705,0.6716065139090337,-8.286923560128118,0.6797116842754057,8.286923560128118,0.6797116842754057,8.286923560128118,0.6797116842754057,0.9633680325625725,0.0036352548100179864,0.8235297098438245,0.0,1.3604648509387307,0.0014412600963546606,0.991817133513087,0.004660113897635388,63.45186996459961,0.4345096466931224,102.86420186360677,1.1992509276874979,0.8272205907452085,0.0006344691394871025,1.0115342140197754,0.0028615215284318995,1.4402315616607666,0.0014118937241102464,0.5288441777229309,0.0009235178803321282,-5.6764281387940825,1.6115287640448075,4936.264165128464,1400.6976057568866,347125.7604829216,0.0,327421.39784071274,5594.030168127155,5.688156543912073,1.614052041321549,5.676433409838597,1.6115283868142585,-5.676433409838597,1.6115283868142585,5.595848455069519,1.5524069722862723,-5.5836010245043255,1.549882181689139,-5.676433409838613,1.6115283868142563,5.688156543912073,1.614052041321549,0.9570373097174109,0.0024732638439655683,27.51521755817735,0.0,63.28178405761719,0.4335246199321092,102.58440399169922,1.1943916800664016,0.793866483599849,0.0004191789574021237,3.3872389250085835,0.005321532640856461,0.8272259436676522,0.0006347842810830816,346205.21875,0.0,326550.5104166667,5585.136358400489,0.75,0.0,2215.0,0.0,1914.50537109375,28.790734682277392,63355.44140625,0.0,64413.426432291664,613.5195890137221,1.0785648983225316,0.008628075556241009,0.991817133513087,0.004660113897635388,2.0,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,1.0,0.0,100.0,0.0,100.0,0.0
extension3_lstm_full,dunnhumby,sample,final,strict,3,3.3787980874379477,0.16140198359909033,2.02288826306661,0.02911025690980082,0.850972692781499,0.0026342207036859195,1.0611734715977086,0.026355025580390642,6.1056253030542225,1.9206743027026416,-6.105624162069014,1.9206712578580398,181.21495899464935,57.00561330421439,11872.0,0.0,11147.140164021403,228.02245321685757,6.1056253030542225,1.9206743027026416,-6.1056253030542225,1.9206743027026416,6.095447961307532,1.9220043248440855,-6.095447961307532,1.9220043248440855,-6.1056253030542225,1.9206743027026416,6.1056253030542225,1.9206743027026416,6.1056253030542225,1.9206743027026416,0.9662709306834675,0.00807716026554786,0.8235297098438245,0.0,1.363716490930008,0.004625056130275719,0.9914819638167242,0.006997976243815334,63.06429799397787,0.12645499095621113,101.38042449951172,0.37714900993565975,0.8285793347743143,0.0008439757695542051,1.0169114271799724,0.019554124065251987,1.4490154186884563,0.03447127352619744,0.5228999654452006,0.022840209355183202,-4.848639145900297,1.6632583371352552,4207.720737100922,1443.4008635019977,347125.7604829216,0.0,330294.87753451796,5773.603454007993,4.848641289251639,1.6632598646599286,4.848641289251624,1.6632598646599297,-4.848641289251624,1.6632598646599297,4.752623010967035,1.609963709696121,-4.752623010967035,1.609963709696121,-4.848641289251639,1.6632598646599286,4.848641289251639,1.6632598646599286,0.9584402594299414,0.005164087364771797,27.51521755817735,0.0,62.89624277750651,0.12507002215103447,101.1053949991862,0.37633386162236804,0.7965488149867811,0.00033382603281655856,3.396678207624602,0.016846425439580315,0.8285813834479804,0.0008437942751623678,346205.21875,0.0,329410.78125,5757.448534714211,0.7999999999999999,0.08660254037844388,2215.0,0.0,1976.5292561848958,95.3784390101974,63355.44140625,0.0,64462.229166666664,922.2046550592981,1.0611734715977086,0.026355025580390642,0.9914819638167242,0.006997976243815334,2.0,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,1.0,0.0,100.0,0.0,100.0,0.0
extension3_lstm_none,dunnhumby,sample,final,strict,3,3.3863472143809,0.045703141508021315,2.023956775665283,0.004697953416767223,0.8501669567038294,0.0009618295298037537,1.078287112452912,0.0011709632141629742,7.026236582690095,0.7366881467977249,-7.026235026919082,0.7366863799223977,208.538701774242,21.864904196956466,11872.0,0.0,11037.845192903033,87.45961678782587,7.026236582690095,0.7366881467977249,-7.026236582690095,0.7366881467977249,7.013709484263697,0.7453716333316175,-7.013709484263697,0.7453716333316175,-7.026236582690095,0.7366881467977249,7.026236582690095,0.7366881467977249,7.026236582690095,0.7366881467977249,0.9604365206607812,0.0009643560844982437,0.8235297098438245,0.0,1.3713621011203225,0.004971062010442711,0.9897256948893474,0.0017465785752173778,63.91000111897787,0.2638580752686208,103.41180419921875,0.6126988113016588,0.8267816102631959,0.0016110329428165198,1.0081019798914592,0.006467588970496359,1.4307467142740886,0.003958758816828167,0.5350273847579956,0.0025713874608136573,-3.9407218901699643,0.5903847994151903,3774.80129954828,700.6129872315196,347125.7604829216,0.0,333446.49832624925,2049.3610877270103,4.349779508494874,0.807330445607755,3.9407222724241984,0.5903800066223661,-3.9407222724241984,0.5903800066223661,4.265601771910596,0.7710857211186469,-3.8382501725368705,0.5474803754517851,-3.940722272424208,0.5903800066223563,4.349779508494874,0.807330445607755,0.96087028350059,0.0022977915936910486,27.51521755817735,0.0,63.73964309692383,0.26237304142772067,103.13141377766927,0.6104705550231827,0.7945455973578582,0.0013267696891942843,3.3844506905717537,0.028015553384051473,0.8267870414002086,0.0016164697692830031,346205.21875,0.0,332557.0104166667,2050.176306331792,0.75,0.0,2215.0,0.0,1915.1438802083333,3.8742697653232514,63355.44140625,0.0,64685.16796875,230.2755201281458,1.078287112452912,0.0011709632141629742,0.9897256948893474,0.0017465785752173778,2.0,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,1.0,0.0,100.0,0.0,100.0,0.0
extension3_lstm_static,dunnhumby,sample,final,strict,3,3.36592698097229,0.05714286133572338,2.023228089014689,0.007145373270421046,0.8510829597711121,0.0011388187334456146,1.06438051284843,0.028296750263643002,6.68119119468956,1.6162626128042952,-6.681191717732198,1.6162609515068829,198.2977546583861,47.97067434803149,11872.0,0.0,11078.808981366456,191.88269739212595,6.68119119468956,1.6162626128042952,-6.68119119468956,1.6162626128042952,6.671302613400964,1.6221445809115462,-6.671302613400964,1.6221445809115462,-6.68119119468956,1.6162626128042952,6.68119119468956,1.6162626128042952,6.68119119468956,1.6162626128042952,0.9643362738409126,0.007343879839406829,0.8235297098438245,0.0,1.3533869584868967,0.004467048490595126,0.99385112807383,0.004759913184514982,63.01481246948242,0.7087579149802187,100.66052754720052,1.3557287546488292,0.8291964246392164,0.0009839730221655007,1.0208800633748372,0.02534260878163856,1.454390287399292,0.04597314333005999,0.5192151665687561,0.03064943579744885,-4.138419818562389,1.9376935388002499,3689.237296300995,1772.1310135468188,347125.7604829216,0.0,332760.25232534803,6726.238767578623,4.251182385506077,2.0420622325250983,4.138416041952143,1.9376950757619007,-4.138416041952143,1.9376950757619007,4.159422980480065,1.9942905552897296,-4.041613361131407,1.8834230325516954,-4.138416041952147,1.9376950757619043,4.251182385506077,2.0420622325250983,0.9585379454043306,0.008126044506016094,27.51521755817735,0.0,62.84562428792318,0.7074655528281977,100.38777160644531,1.3508553875088407,0.7958327175848208,0.000273241805067635,3.369014784712597,0.016809961598841194,0.8292064701029611,0.000989399476916824,346205.21875,0.0,331872.65625,6710.6235004393175,0.7999999999999999,0.08660254037844388,2215.0,0.0,1965.71142578125,101.21485727083808,63355.44140625,0.0,64148.239583333336,617.597868447422,1.06438051284843,0.028296750263643002,0.99385112807383,0.004759913184514982,2.0,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,1.0,0.0,100.0,0.0,100.0,0.0
extension3_transformer_dynamic,dunnhumby,sample,final,strict,3,3.635925769805908,0.017515232679975297,2.1653733253479004,0.01946567401597168,0.8291330713081199,0.0042572325309871845,1.0901072750856458,0.034876219022995765,4.013130570724623,3.0685323202545285,-4.013130071456649,3.0685283645439405,120.87483609498788,88.02952915727626,11872.0,0.0,11395.561138643572,364.29615706061765,4.072602294305522,2.9659544864311407,-4.013130570724623,3.0685323202545285,4.066593565580107,2.9668491642966766,-4.006839985489347,3.069908604060585,-4.013130570724623,3.0685323202545285,4.072602294305522,2.9659544864311407,4.072602294305522,2.9659544864311407,1.0082492713377924,0.013457568335705862,0.8235297098438245,0.0,1.3843622457756914,0.02642752028033785,0.9994003791530073,0.0073436462080095225,67.35120900472005,0.3287804573281098,107.11909739176433,1.8356679648514385,0.8080868269814071,0.004125106833707593,1.0337034066518147,0.02583629885823251,1.5144943793614705,0.05384916286822204,0.47856422265370685,0.037427733325920434,-2.165881768590585,3.0209495303922282,2661.0153964497754,2033.9315704373225,347125.7604829216,0.0,339607.4211975231,10486.495801262157,3.0663415964839587,2.343740283184648,2.165883417853807,3.0209500403177616,-2.165883417853807,3.0209500403177616,3.0095998689874186,2.2806164923202688,-2.0961687997673972,2.9686610345757876,-2.1658834178538156,3.020950040317762,3.0663415964839587,2.343740283184648,0.998126134540188,0.009263233095040856,27.51521755817735,0.0,67.17181142171223,0.3257085135552025,106.83233388264973,1.8295605344039199,0.7739171825555017,0.00389703055532456,3.345121210319101,0.01376685729944402,0.8080846842564487,0.004128184103480406,346205.21875,0.0,338700.5520833333,10465.156493429335,0.7999999999999999,0.08660254037844388,2215.0,0.0,1881.3103637695312,115.0491042676765,63355.44140625,0.0,63440.707682291664,938.1296682168362,1.0901072750856458,0.034876219022995765,0.9994003791530073,0.0073436462080095225,2.0,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,1.0,0.0,100.0,0.0,100.0,0.0
extension3_transformer_full,dunnhumby,sample,final,strict,3,3.7008506457010903,0.12379245836716868,2.188933769861857,0.017226260679579504,0.8306386887434375,0.005783105108948096,1.0737268511772509,0.03237806974497367,4.954407603278262,1.957581452717778,-4.954409535040431,1.9575770722524761,147.0468176652988,58.101017516663646,11872.0,0.0,11283.812729338804,232.40407006665458,4.954407603278262,1.957581452717778,-4.954407603278262,1.957581452717778,4.943838486975119,1.956304802789006,-4.943838486975119,1.956304802789006,-4.954407603278262,1.957581452717778,4.954407603278262,1.957581452717778,4.954407603278262,1.957581452717778,1.0136350658985342,0.007455832461022297,0.8235297098438245,0.0,1.3892475737116674,0.003450564098127452,0.999758094656984,0.010715561547878918,67.09783172607422,1.1809774991006339,106.32892354329427,2.5385563355089156,0.8130018650454551,0.002384079741828274,1.0337174733479817,0.025167771123558023,1.5146633783976238,0.03876438954925798,0.4786595106124878,0.026485584439000343,-1.6719925464090946,2.650000368639632,2955.9631115627685,1566.064056256242,347125.7604829216,0.0,341321.8248383667,9198.846212918415,3.406215784677496,1.8046071303697344,2.193187338628375,2.000195098785539,-1.671997963066886,2.650003906400082,3.3494290365911787,1.7492912963007605,-1.5793843641261127,2.654905299957504,-1.6719979630669,2.6500039064000855,3.406215784677496,1.8046071303697344,0.9966338156348421,0.0037628885448276316,27.51521755817735,0.0,66.92074839274089,1.1770227779044158,106.04681650797527,2.5319895595752713,0.7788654084439764,0.004738941423305436,3.3664916908614444,0.02170777736349507,0.812996701084236,0.0023810634041661286,346205.21875,0.0,340409.3020833333,9163.8785255581,0.85,0.08660254037844388,2215.0,0.0,1934.4391479492188,108.44672965357424,63355.44140625,0.0,63405.616536458336,1364.849074923502,1.0737268511772509,0.03237806974497367,0.999758094656984,0.010715561547878918,2.0,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,1.0,0.0,100.0,0.0,100.0,0.0
extension3_transformer_none,dunnhumby,sample,final,strict,3,3.7198654810587564,0.022558132915207904,2.187065919240316,0.035342949311567305,0.827793848111634,0.005454546036827412,1.075682311590646,0.018161142525927185,4.976653751236473,2.8098889668978875,-4.976654738214566,2.8098881979148467,147.7070833366985,83.39750453752931,11872.0,0.0,11281.171666653207,333.59001815011726,4.976653751236473,2.8098889668978875,-4.976653751236473,2.8098889668978875,4.962865196380324,2.805181577322182,-4.962865196380324,2.805181577322182,-4.976653751236473,2.8098889668978875,4.976653751236473,2.8098889668978875,4.976653751236473,2.8098889668978875,1.0097999063504117,0.012258982441551625,0.8235297098438245,0.0,1.3815684691702723,0.01118296551157576,0.9913611751374782,0.00802933199952057,67.73470815022786,1.1923247842414746,108.11647288004558,2.382157110996698,0.8052006769912734,0.0035233038060682887,1.032692313194275,0.026272258483552444,1.5040308237075806,0.04447035565441936,0.4858780304590861,0.030547901843571854,-3.834402350349021,1.8288537384614545,3327.5485235817164,1587.1043207961034,347125.7604829216,0.0,333815.56638859474,6348.41728318442,3.8344011334133525,1.8288522506518938,3.8344011334133428,1.8288522506518954,-3.8344011334133428,1.8288522506518954,3.7677520425670052,1.8008907864298394,-3.7677520425670052,1.8008907864298394,-3.8344011334133525,1.8288522506518938,3.8344011334133525,1.8288522506518938,0.993642450432951,0.009259551463545044,27.51521755817735,0.0,67.55580393473308,1.189211711583149,107.82776133219402,2.373580565215541,0.7718960067413482,0.004700479290863902,3.348205625305941,0.014969269321074532,0.8051991179554121,0.003522526928490006,346205.21875,0.0,332928.8125,6329.373358657336,0.7999999999999999,0.08660254037844388,2215.0,0.0,1925.0748901367188,60.43187587365901,63355.44140625,0.0,64480.72265625,1046.7396958315223,1.075682311590646,0.018161142525927185,0.9913611751374782,0.00802933199952057,2.0,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,1.0,0.0,100.0,0.0,100.0,0.0
extension3_transformer_static,dunnhumby,sample,final,strict,3,3.646533409754435,0.01723551757328858,2.181840260823568,0.02694379101508682,0.8304078992186744,0.0029642609774601066,1.068845563181432,0.024470968375610677,2.2632469478655715,2.89128006242748,-2.26324720631177,2.8912769726363536,72.61974069507171,80.86716437425396,11872.0,0.0,11603.3073223494,343.2527690113905,2.4467567619633326,2.724634918270012,-2.2632469478655715,2.89128006242748,2.438414847189171,2.7204339854289543,-2.253216698790489,2.888737421376373,-2.2632469478655715,2.89128006242748,2.4467567619633326,2.724634918270012,2.4467567619633326,2.724634918270012,1.016336932047959,0.01622260139969421,0.8235297098438245,0.0,1.391468195174446,0.020837211698276598,0.9972870738104159,0.007264752928348825,67.76160685221355,0.33475177930699707,106.8866449991862,0.7954145250986888,0.8108729218029816,0.0015382761206591891,1.0457744201024373,0.029111777425935986,1.5350773731867473,0.052748981187918605,0.46432433525721234,0.0364512907667755,0.2788314705357736,0.7833086306306615,2102.379896996265,758.6452556338836,347125.7604829216,0.0,348093.64350835566,2719.0513669996076,2.4226146674581948,0.8742021964356155,0.515940810466802,0.575231082647182,0.27882777241524903,0.7833044033427139,2.374132512977289,0.8684809445588687,0.35387888816026286,0.6777709156166063,0.2788277724152337,0.7833044033427163,2.4226146674581948,0.8742021964356155,1.007270203390137,0.01062036719377884,27.51521755817735,0.0,67.58219401041667,0.3344787633934658,106.60232798258464,0.7928516368818671,0.7764453888590227,0.002749680040391303,3.34668876407038,0.03237986657353563,0.8108737620512549,0.0015328494537792615,346205.21875,0.0,347162.96875,2723.263760773493,0.85,0.08660254037844388,2215.0,0.0,1949.2737833658855,81.87857515519045,63355.44140625,0.0,63710.072265625,923.9289924102419,1.068845563181432,0.024470968375610677,0.9972870738104159,0.007264752928348825,2.0,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,1.0,0.0,100.0,0.0,100.0,0.0
