[Kaggle] raw_dir  → /kaggle/working/input/cdnow-dataset
[Kaggle] results  → /kaggle/working/results
Config: experiments/configs/lstm_base_cdnow_v2.yaml
Run: lstm_base_cdnow_v2_seed123_sample
Device: cuda
Loading dataset: cdnow ...
[pipeline] freq_bins from config: [0, 1, 2, 3]
  Train customers: 2115, Val: 234, Inference: 2349
[cdnow] Customers with 0 calibration transactions: 0 / 2349
  top-bin decode: class_values[-1] = 4.071 (max_trans = 3)
Model: lstm — 89,132 parameters

Training for up to 300 epochs ...
/kaggle/working/thesis-code/src/training/trainer.py:116: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  self.scaler = torch.cuda.amp.GradScaler(enabled=self.amp_enabled)
Epoch   1/300 — train_loss: 1.4041  val_loss: 1.3970
Epoch   2/300 — train_loss: 1.3860  val_loss: 1.3687
Epoch   3/300 — train_loss: 1.3489  val_loss: 1.3195
Epoch   4/300 — train_loss: 1.2867  val_loss: 1.2347
Epoch   5/300 — train_loss: 1.1539  val_loss: 0.9896
Epoch   6/300 — train_loss: 0.6136  val_loss: 0.1991
Epoch   7/300 — train_loss: 0.1839  val_loss: 0.1876
Epoch   8/300 — train_loss: 0.1749  val_loss: 0.1629
Epoch   9/300 — train_loss: 0.1530  val_loss: 0.1428
Epoch  10/300 — train_loss: 0.1466  val_loss: 0.1427
Epoch  11/300 — train_loss: 0.1418  val_loss: 0.1405
Epoch  12/300 — train_loss: 0.1430  val_loss: 0.1390
Epoch  13/300 — train_loss: 0.1396  val_loss: 0.1382
Epoch  14/300 — train_loss: 0.1407  val_loss: 0.1377
Epoch  15/300 — train_loss: 0.1364  val_loss: 0.1371
Epoch  16/300 — train_loss: 0.1380  val_loss: 0.1367
Epoch  17/300 — train_loss: 0.1402  val_loss: 0.1364
Epoch  18/300 — train_loss: 0.1360  val_loss: 0.1361
Epoch  19/300 — train_loss: 0.1354  val_loss: 0.1359
Epoch  20/300 — train_loss: 0.1412  val_loss: 0.1356
Epoch  21/300 — train_loss: 0.1344  val_loss: 0.1354
Epoch  22/300 — train_loss: 0.1339  val_loss: 0.1354
Epoch  23/300 — train_loss: 0.1360  val_loss: 0.1350
Epoch  24/300 — train_loss: 0.1373  val_loss: 0.1348
Epoch  25/300 — train_loss: 0.1333  val_loss: 0.1346
Epoch  26/300 — train_loss: 0.1357  val_loss: 0.1347
Epoch  27/300 — train_loss: 0.1346  val_loss: 0.1344
Epoch  28/300 — train_loss: 0.1370  val_loss: 0.1343
Epoch  29/300 — train_loss: 0.1369  val_loss: 0.1341
Epoch  30/300 — train_loss: 0.1356  val_loss: 0.1339
Epoch  31/300 — train_loss: 0.1335  val_loss: 0.1338
Epoch  32/300 — train_loss: 0.1316  val_loss: 0.1336
Epoch  33/300 — train_loss: 0.1320  val_loss: 0.1336
Epoch  34/300 — train_loss: 0.1354  val_loss: 0.1333
Epoch  35/300 — train_loss: 0.1338  val_loss: 0.1331
Epoch  36/300 — train_loss: 0.1350  val_loss: 0.1330
Epoch  37/300 — train_loss: 0.1386  val_loss: 0.1330
Epoch  38/300 — train_loss: 0.1302  val_loss: 0.1325
Epoch  39/300 — train_loss: 0.1356  val_loss: 0.1325
Epoch  40/300 — train_loss: 0.1324  val_loss: 0.1316
Epoch  41/300 — train_loss: 0.1333  val_loss: 0.1310
Epoch  42/300 — train_loss: 0.1303  val_loss: 0.1296
Epoch  43/300 — train_loss: 0.1334  val_loss: 0.1266
Epoch  44/300 — train_loss: 0.1287  val_loss: 0.1283
Epoch  45/300 — train_loss: 0.1322  val_loss: 0.1287
Epoch  46/300 — train_loss: 0.1273  val_loss: 0.1255
Epoch  47/300 — train_loss: 0.1261  val_loss: 0.1313
Epoch  48/300 — train_loss: 0.1311  val_loss: 0.1251
Epoch  49/300 — train_loss: 0.1289  val_loss: 0.1282
Epoch  50/300 — train_loss: 0.1281  val_loss: 0.1251
Epoch  51/300 — train_loss: 0.1269  val_loss: 0.1228
Epoch  52/300 — train_loss: 0.1243  val_loss: 0.1217
Epoch  53/300 — train_loss: 0.1235  val_loss: 0.1227
Epoch  54/300 — train_loss: 0.1219  val_loss: 0.1202
Epoch  55/300 — train_loss: 0.1241  val_loss: 0.1233
Epoch  56/300 — train_loss: 0.1213  val_loss: 0.1198
Epoch  57/300 — train_loss: 0.1200  val_loss: 0.1222
Epoch  58/300 — train_loss: 0.1194  val_loss: 0.1196
Epoch  59/300 — train_loss: 0.1206  val_loss: 0.1206
Epoch  60/300 — train_loss: 0.1188  val_loss: 0.1193
Epoch  61/300 — train_loss: 0.1195  val_loss: 0.1203
Epoch  62/300 — train_loss: 0.1199  val_loss: 0.1196
Epoch  63/300 — train_loss: 0.1190  val_loss: 0.1194
Epoch  64/300 — train_loss: 0.1230  val_loss: 0.1207
Epoch  65/300 — train_loss: 0.1190  val_loss: 0.1198
Epoch  66/300 — train_loss: 0.1178  val_loss: 0.1187
Epoch  67/300 — train_loss: 0.1178  val_loss: 0.1187
Epoch  68/300 — train_loss: 0.1224  val_loss: 0.1194
Epoch  69/300 — train_loss: 0.1167  val_loss: 0.1190
Epoch  70/300 — train_loss: 0.1191  val_loss: 0.1187
Epoch  71/300 — train_loss: 0.1175  val_loss: 0.1186
Epoch  72/300 — train_loss: 0.1198  val_loss: 0.1186
Epoch  73/300 — train_loss: 0.1161  val_loss: 0.1188
Epoch  74/300 — train_loss: 0.1189  val_loss: 0.1187
Epoch  75/300 — train_loss: 0.1184  val_loss: 0.1187
Epoch  76/300 — train_loss: 0.1180  val_loss: 0.1184
Epoch  77/300 — train_loss: 0.1209  val_loss: 0.1197
Epoch  78/300 — train_loss: 0.1202  val_loss: 0.1185
Epoch  79/300 — train_loss: 0.1177  val_loss: 0.1196
Epoch  80/300 — train_loss: 0.1214  val_loss: 0.1185
Epoch  81/300 — train_loss: 0.1202  val_loss: 0.1186
Epoch  82/300 — train_loss: 0.1175  val_loss: 0.1190
Epoch  83/300 — train_loss: 0.1216  val_loss: 0.1184
Epoch  84/300 — train_loss: 0.1192  val_loss: 0.1193
Epoch  85/300 — train_loss: 0.1195  val_loss: 0.1194
Epoch  86/300 — train_loss: 0.1177  val_loss: 0.1183
