run_name,model,dataset,version,seed,mode,protocol_variant,quality_tier,metric_definition_version,freq_rmse,freq_mae,freq_normalized_gini,freq_calibration_factor,freq_horizon_abs_bias_pct,bias_pct,freq_weekly_mae,freq_weekly_total_true,freq_weekly_total_pred,freq_valendin_mape,freq_horizon_bias_pct,freq_weekly_mean_pct_mape,freq_weekly_mean_pct_bias_pct,freq_weekly_bias_pct,freq_weekly_mape,freq_mape,freq_mase,freq_mase_scale,calibration_temperature_source,validation_temperature,calibration_source,validation_freq_true_total,validation_freq_pred_total,validation_spend_true_total,validation_spend_pred_total,validation_freq_calibration_factor,validation_spend_calibration_factor,validation_rolling_origin_count,protocol_name,cohort_size,calibration_weeks,holdout_weeks,inference_mode,n_scenarios,run_valid,run_invalid_reason,run_warning,epochs_completed,max_epochs_configured,final_finetune_enabled,final_finetune_epochs,final_finetune_lr_multiplier,final_finetune_batch_size_multiplier,smearing_factor,spend_calibration_factor,spend_mae_raw,spend_rmse_raw,spend_normalized_gini,spend_mae_log,spend_rmse_log,spend_r2_log,spend_bias_pct,spend_weekly_mae,spend_weekly_total_true,spend_weekly_total_pred,spend_valendin_mape,spend_horizon_abs_bias_pct,spend_horizon_bias_pct,spend_weekly_mean_pct_mape,spend_weekly_mean_pct_bias_pct,spend_weekly_bias_pct,spend_weekly_mape,spend_mase,spend_mase_scale,clv_mae,clv_rmse,clv_spearman,clv_decile_lift,clv_normalized_gini,clv_total_true,clv_total_pred,smearing_source,spend_mae,spend_rmse,spend_r2
lstm_base_dunnhumby_v6_seed7_sample,lstm_base,dunnhumby,v6,7.0,sample,strict,B,valendin_aggregate_mape_v1,3.6969921588897705,2.2730634212493896,0.8467162041316254,1.2717555236494342,17.103471858784648,17.103473838127528,507.6310447687283,11872.0,13902.524179074913,17.103471858784648,17.103471858784648,17.127009019860424,17.127009019860424,17.103471858784648,17.103471858784648,17.103471858784648,1.0541662699906806,0.8235297098438245,rolling_origin_autoregressive,0.9,rolling_origin_autoregressive,2215.0,1741.6869506835938,0.0,0.0,1.2717555236494342,1.0,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,False,absolute frequency bias 17.1% exceeds 15.0%,large frequency bias (17.1%),100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstm_joint_dunnhumby_v6_seed2024_sample,lstm_joint,dunnhumby,v6,2024.0,sample,strict,A,valendin_aggregate_mape_v1,4.084772109985352,2.2962255477905273,0.8325450674582358,1.1534988283537906,7.596704624047266,7.596705351878369,225.47019324172288,11872.0,12773.880772966892,7.596704624047266,7.596704624047266,7.612266714124294,7.612266714124294,7.596704624047266,7.596704624047266,7.596704624047266,1.0601485106079032,0.8235297098438245,rolling_origin_autoregressive,0.9,rolling_origin_autoregressive,2215.0,1920.2446899414062,63355.44140625,66869.3671875,1.1534988283537906,0.9474508892629858,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,89.0,100.0,,,,,1.4164849639525492,0.9474508892629858,63.158687591552734,100.4468002319336,0.8277164239686768,1.0667484998703003,1.5355221033096313,0.46443551778793335,-4.120948964460286,3576.2189566323905,347125.7604829216,332820.8846563921,4.120949078117571,4.120949078117557,-4.120949078117557,4.016857279229642,-4.016857279229642,-4.120949078117571,4.120949078117571,0.9738404730598171,27.51521755817735,62.99242401123047,100.17718505859375,0.789700948969541,3.3948466397355963,0.8277121465424518,346205.21875,331927.6875,rolling_origin_autoregressive,,,
lstm_joint_dunnhumby_v6_seed42_sample,lstm_joint,dunnhumby,v6,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.954974412918091,2.2754247188568115,0.8344851543227064,1.1336539586716567,6.414135328758849,6.414136860891173,190.37153655756265,11872.0,12633.48614623025,6.414135328758849,6.414135328758849,6.432547898133921,6.432547898133921,6.414135328758849,6.414135328758849,6.414135328758849,1.0513402679536819,0.8235297098438245,rolling_origin_autoregressive,0.9,rolling_origin_autoregressive,2215.0,1953.8590087890625,63355.44140625,68567.33203125,1.1336539586716567,0.9239887207128805,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,99.0,100.0,,,,,1.4543292217207917,0.9239887207128805,64.00398254394531,103.62625122070312,0.8321125149175099,1.0487747192382812,1.494992971420288,0.49233418703079224,-3.7050334064816566,3483.345157600015,347125.7604829216,334264.62304067134,4.013928730329876,3.705036878956447,-3.705036878956447,3.8651688360286958,-3.5424623414902676,-3.7050368789564554,4.013928730329876,0.974039522035983,27.51521755817735,63.83226013183594,103.34356689453125,0.795236656144403,3.3908549522591356,0.8321163496382654,346205.21875,333359.65625,rolling_origin_autoregressive,,,
lstm_joint_dunnhumby_v6_seed7_sample,lstm_joint,dunnhumby,v6,7.0,sample,strict,A,valendin_aggregate_mape_v1,3.7886383533477783,2.271228313446045,0.8416022644244546,1.3268981654462548,11.445132924452164,11.445128242924527,339.6915451977402,11872.0,13230.76618079096,11.445132924452164,11.445132924452164,11.469846137808373,11.469846137808373,11.445132924452164,11.445132924452164,11.445132924452164,1.0387583573168528,0.8235297098438245,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,2215.0,1669.3067016601562,63355.44140625,65483.076171875,1.3268981654462548,0.9675086313898793,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,99.0,100.0,,,,,1.4615929875740448,0.9675086313898793,65.16604614257812,104.10374450683594,0.8292612318606781,1.0335661172866821,1.454652190208435,0.5193621516227722,-0.10590542476321622,2877.1108214123997,347125.7604829216,346758.13429651,3.315352703769102,0.10590576334644629,-0.10590576334644629,3.306848764503322,0.03787386580387771,-0.10590576334646726,3.315352703769102,0.9746567705779706,27.51521755817735,64.98953247070312,103.82026672363281,0.7914388195520107,3.4040519693072837,0.8292586459772634,346205.21875,345835.3125,rolling_origin_autoregressive,,,
lstm_joint_dunnhumby_v7_seed2024_sample,lstm_joint,dunnhumby,v7,2024.0,sample,strict,A,valendin_aggregate_mape_v1,4.041169166564941,2.3372087478637695,0.8402029787112762,1.1774177294895796,9.489260156415504,9.489264064079347,281.64124144241214,11872.0,12998.564965769649,9.489260156415504,9.489260156415504,9.50267161307823,9.50267161307823,9.489260156415504,9.489260156415504,9.489260156415504,1.0672676751661994,0.8235297098438245,rolling_origin_autoregressive,0.9,rolling_origin_autoregressive,2215.0,1881.2354736328125,63355.44140625,67431.421875,1.1774177294895796,0.9395536923972063,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,107.0,120.0,,,,,1.4272113792261458,0.9395536923972063,63.801002502441406,101.96031951904297,0.8298809245991443,1.058532476425171,1.5209187269210815,0.47457385063171387,-2.5852572878848656,2335.0743920416535,347125.7604829216,338151.64168991597,2.6907532172698407,2.585264424202009,-2.585264424202009,2.586971516682733,-2.476764923428021,-2.5852644242020215,2.6907532172698407,0.9746972937165955,27.51521755817735,63.628746032714844,101.6846694946289,0.7907883096561056,3.3941431247307206,0.8298833557788821,346205.21875,337244.8125,rolling_origin_autoregressive,,,
lstm_joint_dunnhumby_v7_seed42_sample,lstm_joint,dunnhumby,v7,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.769998788833618,2.20662784576416,0.8369915619517829,1.1476691196700937,4.28999919943873,4.289998262719003,127.3271762393415,11872.0,12381.308704957366,4.28999919943873,4.28999919943873,4.306386960386561,4.306386960386561,4.28999919943873,4.28999919943873,4.28999919943873,1.0339837018852116,0.8235297098438245,rolling_origin_autoregressive,0.9,rolling_origin_autoregressive,2215.0,1929.998779296875,63355.44140625,68446.03515625,1.1476691196700937,0.9256261704804509,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,104.0,120.0,,,,,1.3977226745019815,0.9256261704804509,63.4069938659668,101.67239379882812,0.8285746710199939,1.0663812160491943,1.5377700328826904,0.46286630630493164,-5.032704286558977,4367.450050116207,347125.7604829216,329655.9602824568,5.032700591324836,5.032700591324824,-5.032700591324824,4.877004841768473,-4.877004841768473,-5.032700591324836,5.032700591324836,0.9739344371691001,27.51521755817735,63.23951721191406,101.39682006835938,0.788317965400839,3.4155546537663426,0.8285814526435542,346205.21875,328762.53125,rolling_origin_autoregressive,,,
lstm_joint_dunnhumby_v7_seed7_sample,lstm_joint,dunnhumby,v7,7.0,sample,strict,A,valendin_aggregate_mape_v1,3.820582866668701,2.284487724304199,0.8408988055509212,1.3121821559865101,12.674136287118545,12.67413938784535,376.16836500167847,11872.0,13376.673460006714,12.674136287118545,12.674136287118545,12.699753920913784,12.699753920913784,12.674136287118545,12.674136287118545,12.674136287118545,1.045979830055718,0.8235297098438245,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,2215.0,1688.02783203125,63355.44140625,66520.4453125,1.3121821559865101,0.9524205845077941,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,111.0,120.0,,,,,1.470040213470777,0.9524205845077941,64.50184631347656,104.06836700439453,0.8269522263049215,1.025315284729004,1.453853964805603,0.5198894739151001,-0.9548232881023664,2781.131208033672,347125.7604829216,343811.30258696026,3.204753463603001,0.9548291349366526,-0.9548291349366526,3.170059452947809,-0.8195112275661794,-0.9548291349366611,3.204753463603001,0.9729162406350381,27.51521755817735,64.32657623291016,103.78544616699219,0.7912978565511766,3.364470135115662,0.826954916358713,346205.21875,342895.75,rolling_origin_autoregressive,,,
lstm_joint_dunnhumby_v7_twostage_seed2024_sample,lstm_joint,dunnhumby,v7_twostage,2024.0,sample,strict,A,valendin_aggregate_mape_v1,3.614290237426758,2.159001350402832,0.8544512704772537,1.1788058079116042,7.689631930577526,7.68963178855711,228.22827569954097,11872.0,12784.913102798164,7.689631930577526,7.689631930577526,7.706480214491365,7.706480214491365,7.689631930577526,7.689631930577526,7.689631930577526,1.0201689635365925,0.8235297098438245,rolling_origin_autoregressive,0.9,rolling_origin_autoregressive,2215.0,1879.020263671875,63355.44140625,58912.572265625,1.1788058079116042,1.0754146181326627,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,80.0,120.0,,,,,1.5078807929667692,1.0754146181326627,83.65193176269531,131.7206268310547,0.7431982674026729,1.1865711212158203,1.6328022480010986,0.39442652463912964,1.3857460156729946,2264.424232065612,347125.7604829216,351936.0332207809,2.6093416160360365,1.3857435216468026,1.3857435216468026,2.649158881550142,1.501251200601576,1.3857435216468026,2.6093416160360365,1.1155510951377778,27.51521755817735,83.42870330810547,131.3704376220703,0.7380119811036054,2.8325816750204678,0.743181988912008,346205.21875,350999.625,rolling_origin_autoregressive,,,
lstm_joint_dunnhumby_v7_twostage_seed42_sample,lstm_joint,dunnhumby,v7_twostage,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.2574245929718018,2.032470941543579,0.8521617795613416,1.133066684300896,6.186338073876498,6.1863325998146905,183.61051403265446,11872.0,12606.442056130618,6.186338073876498,6.186338073876498,6.204200587640132,6.204200587640132,6.186338073876498,6.186338073876498,6.186338073876498,0.991059878489773,0.8235297098438245,rolling_origin_autoregressive,0.9,rolling_origin_autoregressive,2215.0,1954.8717041015625,63355.44140625,60152.37109375,1.133066684300896,1.053249277696932,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,80.0,120.0,,,,,1.5334353923698676,1.053249277696932,85.24530792236328,133.6034393310547,0.7370136882820155,1.2088603973388672,1.6671624183654785,0.3686714768409729,2.4019213498278362,2890.321984748727,347125.7604829216,355463.4587012121,3.330576193167236,2.401924365017177,2.401924365017177,3.400246317130823,2.5290398553452773,2.401924365017177,3.330576193167236,1.1305706155876312,27.51521755817735,85.01847839355469,133.2481231689453,0.7335431638614507,2.8076796762840175,0.7370249335359257,346205.21875,354516.53125,rolling_origin_autoregressive,,,
lstm_joint_dunnhumby_v7_twostage_seed7_sample,lstm_joint,dunnhumby,v7_twostage,7.0,sample,strict,A,valendin_aggregate_mape_v1,3.5208346843719482,2.1652796268463135,0.8487454903921637,1.25213802978483,12.301300181580501,12.30129848593329,365.1025893893093,11872.0,13332.410357557237,12.301300181580501,12.301300181580501,12.327831707795731,12.327831707795731,12.301300181580501,12.301300181580501,12.301300181580501,1.02066033588471,0.8235297098438245,rolling_origin_autoregressive,0.9,rolling_origin_autoregressive,2215.0,1768.9743041992188,63355.44140625,59693.435546875,1.25213802978483,1.0613468771871803,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,80.0,120.0,,,,,1.5218251240906842,1.0613468771871803,84.08333587646484,132.11280822753906,0.7417687080631756,1.194506049156189,1.64067804813385,0.38857054710388184,0.6560752839568946,3465.7918870252724,347125.7604829216,349403.15465448564,3.9937017433723847,0.6560717845877276,0.6560717845877276,4.026644311876739,0.8140230868049593,0.6560717845876983,3.9937017433723847,1.1142800558754409,27.51521755817735,83.85994720458984,131.76211547851562,0.7334507501584634,3.002879117170087,0.7417587019244847,346205.21875,348477.875,rolling_origin_autoregressive,,,
transformer_joint_dunnhumby_v6_seed2024_sample,transformer_joint,dunnhumby,v6,2024.0,sample,strict,B,valendin_aggregate_mape_v1,4.42668342590332,2.4625039100646973,0.8369910849496649,1.1881191489963543,15.385452732305744,15.385449350362196,456.64023709483445,11872.0,13698.560948379338,15.385452732305744,15.385452732305744,15.418095931221648,15.418095931221648,15.385452732305744,15.385452732305744,15.385452732305744,1.0981843696379752,0.8235297098438245,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,2215.0,1864.2911376953125,63355.44140625,65675.62890625,1.1881191489963543,0.9646720170230574,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,False,absolute frequency bias 15.4% exceeds 15.0%,large frequency bias (15.4%),100.0,100.0,,,,,1.425122788888912,0.9646720170230574,66.6285629272461,106.48056030273438,0.8228889449178651,0.9854975938796997,1.482595443725586,0.5007191300392151,4.175954247128022,5619.89668829702,347125.7604829216,361621.5868684663,6.4759200590340695,4.1759581211656736,4.1759581211656736,6.53236087119177,4.374672013653673,4.175958121165657,6.4759200590340695,1.00064709026079,27.51521755817735,66.45032501220703,106.1937026977539,0.7843459678576931,3.3971275449010347,0.8228881570148963,346205.21875,360636.46875,rolling_origin_autoregressive,,,
transformer_joint_dunnhumby_v6_seed42_sample,transformer_joint,dunnhumby,v6,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.969561815261841,2.3142576217651367,0.838019382265562,1.0435528651151527,9.875551976748012,9.875554087348384,293.106382669881,11872.0,13044.425530679524,9.875551976748012,9.875551976748012,9.904026898230756,9.904026898230756,9.875551976748012,9.875551976748012,9.875551976748012,1.0595896255451966,0.8235297098438245,rolling_origin_autoregressive,0.9,rolling_origin_autoregressive,2215.0,2122.5565795898438,63355.44140625,66183.966796875,1.0435528651151527,0.9572626796561466,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,97.0,100.0,,,,,1.4596471809703107,0.9572626796561466,66.90826416015625,106.80767822265625,0.8181590193262809,1.0144760608673096,1.5146260261535645,0.4789127707481384,1.1960092992236964,4916.800291961503,347125.7604829216,351277.39608553424,5.665727931135098,1.1960033150051648,1.1960033150051648,5.598306732910712,1.4050742964532617,1.1960033150051395,5.665727931135098,1.0007391333298148,27.51521755817735,66.7282943725586,106.51522064208984,0.7802134100354299,3.367102941901643,0.8181664089997445,346205.21875,350311.9375,rolling_origin_autoregressive,,,
transformer_joint_dunnhumby_v6_seed7_sample,transformer_joint,dunnhumby,v6,7.0,sample,strict,B,valendin_aggregate_mape_v1,4.218326091766357,2.4762349128723145,0.8338409629623357,1.1877907857790677,18.88271184685838,18.88271444891341,560.4388876147568,11872.0,14113.755550459027,18.88271184685838,18.88271184685838,18.910717250250944,18.910717250250944,18.88271184685838,18.88271184685838,18.88271184685838,1.1071001154727045,0.8235297098438245,rolling_origin_autoregressive,0.9,rolling_origin_autoregressive,2215.0,1864.8065185546875,63355.44140625,66804.431640625,1.1877907857790677,0.9483718347769371,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,False,absolute frequency bias 18.9% exceeds 15.0%,large frequency bias (18.9%),100.0,100.0,,,,,1.45000393683574,0.9483718347769371,64.9514389038086,103.61161041259766,0.8193373666200504,1.0039788484573364,1.48362135887146,0.5000278949737549,-4.081896114016318,4544.613751054723,347125.7604829216,332956.4482823983,5.236849889483573,4.081895904473057,-4.081895904473057,5.156957608316885,-3.950350343674762,-4.081895904473078,5.236849889483573,0.9776142219348185,27.51521755817735,64.7803955078125,103.33171081542969,0.7781889026973235,3.40323986654023,0.8193436284938691,346205.21875,332081.84375,rolling_origin_autoregressive,,,
transformer_joint_dunnhumby_v7_seed2024_sample,transformer_joint,dunnhumby,v7,2024.0,sample,strict,B,valendin_aggregate_mape_v1,4.507894039154053,2.480680227279663,0.841787102745183,1.1951948704042108,17.381541398378978,17.38154573260613,515.8841487038881,11872.0,13935.536594815552,17.381541398378978,17.381541398378978,17.41226395639504,17.41226395639504,17.381541398378978,17.381541398378978,17.381541398378978,1.1009487893556595,0.8235297098438245,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,2215.0,1853.2542724609375,63355.44140625,65758.78125,1.1951948704042108,0.9634521839050963,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,False,absolute frequency bias 17.4% exceeds 15.0%,large frequency bias (17.4%),120.0,120.0,,,,,1.423393423165233,0.9634521839050963,66.66536712646484,106.73011016845703,0.8245632207909882,0.9845577478408813,1.4748743772506714,0.5059059262275696,4.388665346779949,5278.952376837107,347125.7604829216,362359.9022044775,6.0830430671501015,4.388652026390135,4.388652026390135,6.1584253746183375,4.568847473886414,4.388652026390118,6.0830430671501015,0.9991915421189028,27.51521755817735,66.48710632324219,106.44237518310547,0.7865479485805187,3.389011937128166,0.8245655528444403,346205.21875,361376.5625,rolling_origin_autoregressive,,,
transformer_joint_dunnhumby_v7_seed42_sample,transformer_joint,dunnhumby,v7,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.8870692253112793,2.2886083126068115,0.8417227074592517,1.1641608989890915,8.197256881521508,8.19725180571934,243.29458424355835,11872.0,12845.178336974233,8.197256881521508,8.197256881521508,8.22337673251122,8.22337673251122,8.197256881521508,8.197256881521508,8.197256881521508,1.0417873389952224,0.8235297098438245,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,2215.0,1902.657958984375,63355.44140625,64825.142578125,1.1641608989890915,0.9773282230717231,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,108.0,120.0,,,,,1.439478256442243,0.9773282230717231,67.4187240600586,109.34781646728516,0.8186876217731947,0.9834467172622681,1.4566551446914673,0.5180376172065735,0.24579529176386367,4147.813820303101,347125.7604829216,347978.9842768009,4.779609343348831,0.24579673738193966,0.24579673738193966,4.695559421327845,0.4422034066074568,0.2457967373819187,4.779609343348831,0.9882379713099656,27.51521755817735,67.23796081542969,109.04917907714844,0.7842808110157424,3.3830083144499925,0.8186926575265746,346205.21875,347026.6875,rolling_origin_autoregressive,,,
transformer_joint_dunnhumby_v7_seed7_sample,transformer_joint,dunnhumby,v7,7.0,sample,strict,B,valendin_aggregate_mape_v1,4.1390461921691895,2.4415762424468994,0.8358850362885323,1.1779728513420227,19.570085407652694,19.570092049570416,580.840134899132,11872.0,14195.360539596528,19.570085407652694,19.570085407652694,19.59232942028312,19.59232942028312,19.570085407652694,19.570085407652694,19.570085407652694,1.0970699998079467,0.8235297098438245,rolling_origin_autoregressive,0.9,rolling_origin_autoregressive,2215.0,1880.3489379882812,63355.44140625,67598.583984375,1.1779728513420227,0.9372303038314268,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,False,absolute frequency bias 19.6% exceeds 15.0%,large frequency bias (19.6%),114.0,120.0,,,,,1.4294621941018495,0.9372303038314268,64.58384704589844,102.89866638183594,0.8220993855286823,1.010959267616272,1.4857118129730225,0.498617947101593,-3.3923045178872497,4116.698043360808,347125.7604829216,335350.1689715543,4.743754007347256,3.392312773037957,-3.392312773037957,4.6567665740070625,-3.246637066332507,-3.39231277303797,4.743754007347256,0.9807848623560144,27.51521755817735,64.4129867553711,102.62052917480469,0.7811467326648313,3.391848176362471,0.8221197544877543,346205.21875,334465.96875,rolling_origin_autoregressive,,,
transformer_joint_dunnhumby_v7_twostage_seed2024_sample,transformer_joint,dunnhumby,v7_twostage,2024.0,sample,strict,A,valendin_aggregate_mape_v1,3.657792568206787,2.180067777633667,0.8428797953470113,1.062593864913698,7.160137861909349,7.160139469444912,212.5128917414695,11872.0,12722.051566965878,7.160137861909349,7.160137861909349,7.186272615233978,7.186272615233978,7.160137861909349,7.160137861909349,7.160137861909349,1.0245253017989553,0.8235297098438245,rolling_origin_autoregressive,0.9,rolling_origin_autoregressive,2215.0,2084.521728515625,63355.44140625,62582.984375,1.062593864913698,1.012342924182417,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,120.0,120.0,,,,,1.3970614354171005,1.012342924182417,77.54857635498047,120.17511749267578,0.773834844148478,1.1134681701660156,1.583322286605835,0.4305726885795593,6.154505967938132,9985.389049514648,347125.7604829216,368489.6496060207,11.50636476604095,6.1545098506597835,6.1545098506597835,11.481904128800657,6.4611089895642415,6.154509850659759,11.50636476604095,1.0795580584260227,27.51521755817735,77.33392333984375,119.85015869140625,0.7557535225443409,3.2087322231635143,0.773834530698668,346205.21875,367442.5,rolling_origin_autoregressive,,,
transformer_joint_dunnhumby_v7_twostage_seed42_sample,transformer_joint,dunnhumby,v7_twostage,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.715837240219116,2.1962478160858154,0.8439474453376441,1.1876242236914123,6.117464827481567,6.117466517857143,181.5663560796529,11872.0,12598.265424318612,6.117464827481567,6.117464827481567,6.146777559097361,6.146777559097361,6.117464827481567,6.117464827481567,6.117464827481567,1.0080268487418582,0.8235297098438245,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,2215.0,1865.0680541992188,63355.44140625,60332.2890625,1.1876242236914123,1.0501083647036535,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,120.0,120.0,,,,,1.3852396955274549,1.0501083647036535,73.77694702148438,118.39262390136719,0.7783900101034756,1.0485126972198486,1.4710885286331177,0.5084391832351685,-2.6099511488271903,6943.516831287092,347125.7604829216,338065.91283871885,8.001154188761175,2.60996119435178,-2.60996119435178,7.678925352654028,-2.2757982674304573,-2.609961194351801,8.001154188761175,1.034386977670057,27.51521755817735,73.57597351074219,118.0760269165039,0.7604584972641804,3.203511097936634,0.7783763195535931,346205.21875,337096.625,rolling_origin_autoregressive,,,
transformer_joint_dunnhumby_v7_twostage_seed7_sample,transformer_joint,dunnhumby,v7_twostage,7.0,sample,strict,A,valendin_aggregate_mape_v1,3.5609383583068848,2.223813533782959,0.8479566481395068,1.1396107446206587,13.334841856882326,13.334849067132748,395.7781063122675,11872.0,13455.11242524907,13.334841856882326,13.334841856882326,13.370099810339585,13.370099810339585,13.334841856882326,13.334841856882326,13.334841856882326,1.0385859609009918,0.8235297098438245,rolling_origin_autoregressive,0.9,rolling_origin_autoregressive,2215.0,1943.6461181640625,63355.44140625,62762.587890625,1.1396107446206587,1.009445969893054,2.0,dunnhumby_configured_80x4,2498.0,80.0,4.0,sample,30.0,True,,,120.0,120.0,,,,,1.4907630771958131,1.009445969893054,72.27672576904297,119.60693359375,0.7751647749894915,1.0668890476226807,1.5117833614349365,0.4808669090270996,-14.497790065991936,12581.39420999671,347125.7604829216,296800.18364293483,14.497793759234076,14.49779375923406,-14.49779375923406,14.419796973256183,-14.419796973256183,-14.497793759234076,14.497793759234076,1.008311913127988,27.51521755817735,72.08430480957031,119.28797149658203,0.7556189909462283,3.2346620257607737,0.7751685815995281,346205.21875,295990.4375,rolling_origin_autoregressive,,,
pareto_nbd_tafeng,pareto_nbd,tafeng,,,,strict,A,,1.2928977012634277,0.9239565134048462,,,,14.802479399707902,,,,,,,,,,14.802479399707902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bgnbd_gg_tafeng,bgnbd_gg,tafeng,,,,strict,A,,1.2972151041030884,0.9309380054473877,,,,16.100279649483852,,,,,,,,,,16.100279649483852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5144926127745757,3.9721244783129066,-0.26582947691848857
lstm_base_tafeng_v6_seed2024_sample,lstm_base,tafeng,v6,2024.0,sample,strict,A,valendin_aggregate_mape_v1,1.8029743432998657,0.9474921226501465,0.6188138634873481,1.8834573735287214,2.0875504039766843,2.0875559091512597,4127.986763355136,30127.0,30755.916310206056,68.50975476076503,2.0875504039766843,80.37583912466488,22.404765808770584,2.0875504039766843,68.50975476076503,68.50975476076503,0.8843105039756243,0.3518873876671712,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,2897.0,1538.1287841796875,0.0,0.0,1.8834573735287214,1.0,2.0,tafeng_configured_12x5,27809.0,12.0,5.0,sample,30.0,True,,,75.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstm_base_tafeng_v6_seed42_sample,lstm_base,tafeng,v6,42.0,sample,strict,A,valendin_aggregate_mape_v1,1.8118529319763184,0.9752764105796814,0.6119634184748393,1.8429035100954547,6.375921070778505,6.375925249775949,1890.82289481014,30127.0,32047.87374099344,31.380869233746147,6.375921070778505,38.90131849416897,15.413880646285389,6.375921070778505,31.380869233746147,31.380869233746147,0.8388827041133025,0.3518873876671712,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,2897.0,1571.9759521484375,0.0,0.0,1.8429035100954547,1.0,2.0,tafeng_configured_12x5,27809.0,12.0,5.0,sample,30.0,True,,,55.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstm_joint_tafeng_v7_seed2024_sample,lstm_joint,tafeng,v7,2024.0,sample,strict,B,valendin_aggregate_mape_v1,1.6677149534225464,0.9330268502235413,0.6098009880144318,1.8663617539120816,2.606222622867391,2.606226090798951,3296.601308722049,30127.0,30912.17668959126,54.71174210379475,2.606222622867391,64.5215508093102,19.02069995605749,2.606222622867391,54.71174210379475,54.71174210379475,0.8625733970644801,0.3518873876671712,rolling_origin_autoregressive,0.75,rolling_origin_autoregressive,2897.0,1552.2178344726562,3010621.0,1911220.375,1.8663617539120816,1.575234881011563,2.0,tafeng_configured_12x5,27809.0,12.0,5.0,sample,30.0,False,absolute spend bias 60.8% exceeds 50.0%,large spend bias (60.8%),120.0,120.0,,,,,1.9010452050876472,1.575234881011563,1164.7589111328125,4722.72119140625,0.5313164207548723,3.566072940826416,4.490714073181152,-0.6179320812225342,60.80733896884912,4436854.219504032,23513493.88786887,37811420.76618876,94.34697881698268,60.80732598270523,60.80732598270523,112.9195166619805,82.41383381087812,60.807325982705215,94.34697881698268,1.1688610987419579,289.2988732420841,1164.7589111328125,4722.72119140625,0.37430407518060516,3.2910696987398538,0.5313164207548723,23513494.0,37811424.0,rolling_origin_autoregressive,,,
