model,dataset,version,seed,mode,protocol_variant,freq_rmse,freq_mae,freq_normalized_gini,freq_calibration_factor,freq_mape,bias_pct,freq_weekly_mae,freq_weekly_total_true,freq_weekly_total_pred,freq_weekly_mape,freq_weekly_bias_pct,freq_mase,freq_mase_scale,smearing_factor,spend_calibration_factor,spend_mae_raw,spend_rmse_raw,spend_normalized_gini,spend_mae_log,spend_rmse_log,spend_r2_log,spend_bias_pct,spend_weekly_mae,spend_weekly_total_true,spend_weekly_total_pred,spend_weekly_mape,spend_weekly_bias_pct,spend_mase,spend_mase_scale,clv_mae,clv_rmse,clv_spearman,clv_decile_lift,clv_normalized_gini,clv_total_true,clv_total_pred,calibration_temperature_source,validation_temperature,calibration_source,validation_freq_true_total,validation_freq_pred_total,validation_spend_true_total,validation_spend_pred_total,validation_freq_calibration_factor,validation_spend_calibration_factor,repair_attempted,repair_strategy,repair_source_failure_type,training_lr_after_repair,training_max_grad_norm_after_repair,training_amp_enabled_after_repair,run_valid,run_invalid_reason,run_warning
lstm_joint,cdnow,v2,123,sample,stability_repair,1.2472575902938843,0.5819146633148193,0.6709381851500377,0.9444364070383565,13.054827942098662,-13.054827942098662,11.205217357868186,1196.0,1039.864313846454,22.71200716653414,-7.2401474125924095,0.41866633902776457,0.08338133039507842,1.2700373867846055,0.9596584956525692,21.70256996154785,51.48978805541992,0.6749570684218629,1.9359867572784424,2.102888822555542,-0.5255441665649414,-21.008493377123344,528.8755479740183,43103.43998063614,34048.05033540334,29.31699552851798,-12.283873160027174,0.6869461335364692,1.7675491305339937,21.23699188232422,50.45140075683594,0.38628085650267774,4.775979552024947,0.6756635297023897,42218.734375,33260.40234375,validation_only,0.9718515872955322,validation_only,261.0,293.63031005859375,10048.27990871477,10930.157936545262,0.9444364070383565,0.9596584956525692,True,amp_disabled; lr_0.0005; grad_clip_0.5,FloatingPointError,0.0005,0.5,False,True,,
extension3_transformer_none,dunnhumby,final,7,sample,stability_repair,3.5751287937164307,2.1893601417541504,0.8259951128747999,0.9922735206513131,1.4810155986775606,-1.4810155986775606,63.91593050211668,11872.0,11696.1737998873,2.145525518295985,-1.458928322769959,1.0261079598805085,0.8235297098438245,1.4395442196789667,0.9698570482595781,69.19904327392578,108.35321044921875,0.8080618621377701,1.0832196474075317,1.6039859056472778,0.41561275720596313,2.0543977938830524,3673.112472871995,347125.7604829216,354257.1058633396,4.263053629033465,2.2195916257979857,1.0254324919466893,27.51521755817735,69.01332092285156,108.0603256225586,0.768768232047847,3.372144136307975,0.8080609539536093,346205.21875,353304.6875,validation_only,1.0292502641677856,validation_only,21969.0,22313.814453125,646302.7100964336,687765.2601897079,0.9922735206513131,0.9698570482595781,True,amp_disabled; lr_0.0005; grad_clip_0.5,FloatingPointError,0.0005,0.5,False,True,,
extension3_transformer_static,dunnhumby,final,123,sample,stability_repair,3.5817275047302246,2.2005834579467773,0.8312396319117755,0.9925258814681395,0.43759410272068733,-0.43759410272068733,23.377148862928152,11872.0,11820.049488440156,0.7827933544995731,-0.4259420542779207,1.0307205772651655,0.8235297098438245,1.404268611655066,0.9726782767278765,68.13291931152344,105.26165008544922,0.8144072064355763,1.0872535705566406,1.61865234375,0.4048769474029541,3.306528685930099,2869.4524233543816,347125.7604829216,358603.5701763392,3.308188725262612,3.308188725262612,1.0240051840763784,27.51521755817735,67.95467376708984,104.98343658447266,0.7767344135996463,3.3236452948229,0.8143936944728106,346205.21875,357652.5625,validation_only,1.0032875537872314,validation_only,17490.0,17755.412109375,510671.0401096433,540188.8189624159,0.9925258814681395,0.9726782767278765,True,amp_disabled; lr_0.0005; grad_clip_0.5,FloatingPointError,0.0005,0.5,False,True,,
extension3_transformer_static,dunnhumby,final,42,sample,stability_repair,3.5626254081726074,2.1782495975494385,0.8344459208985002,0.9894228935547658,0.2993190384939353,0.2993190384939353,69.00786878634244,11872.0,11907.534702587873,2.320973480539976,0.32133365785319123,1.0265353826482604,0.8235297098438245,1.39117125998259,0.9802993705486622,66.68983459472656,103.7628173828125,0.8173128483681641,1.0786560773849487,1.5978660583496094,0.4200636148452759,1.3940283168275474,3863.3101861915675,347125.7604829216,351964.7671065951,4.435650244288901,1.567050281394145,1.011499282803539,27.51521755817735,66.51287078857422,103.4855728149414,0.7789183158819997,3.3255505256240285,0.8173164566599059,346205.21875,351011.1875,validation_only,1.0134873390197754,validation_only,18807.0,19213.4453125,552284.4896824306,574937.7612670378,0.9894228935547658,0.9802993705486622,True,amp_disabled; lr_0.0005; grad_clip_0.5,FloatingPointError,0.0005,0.5,False,True,,
extension3_transformer_static,dunnhumby,final,7,sample,stability_repair,3.599496841430664,2.2389824390411377,0.8279639391168807,0.995334449995658,2.0572631506907006,2.0572631506907006,61.059598471969366,11872.0,12116.238393887877,2.0745157676916826,2.0745157676916826,1.0398867270825887,0.8235297098438245,1.4355321276398822,0.971366273965626,68.7618179321289,105.88738250732422,0.8105035314866562,1.10446035861969,1.6368176937103271,0.3914443850517273,3.73860373366136,4605.258048879052,347125.7604829216,360103.4214403141,5.356300530353472,3.8851765327516037,1.0339325005186741,27.51521755817735,68.57725524902344,105.60317993164062,0.7708854994187276,3.3578320148112173,0.8105103333219382,346205.21875,359125.21875,validation_only,1.0338590145111084,validation_only,21969.0,22175.92578125,646302.7100964336,685563.1658360487,0.995334449995658,0.971366273965626,True,amp_disabled; lr_0.0005; grad_clip_0.5,FloatingPointError,0.0005,0.5,False,True,,
lstm_joint,tafeng,v2,123,sample,stability_repair,1.3283374309539795,0.9848648309707642,0.6431117918111969,0.9992255875888529,34.98127458343014,34.98127458343014,2922.9721373204143,30127.0,40665.807900832966,55.2078595720042,41.78433648368178,0.977654077531018,0.3518873876671712,1.5816538839121315,0.9730317610743628,1310.892822265625,3360.77783203125,0.5389176343115,3.951904535293579,5.049712181091309,-1.0457978248596191,102.35839046294014,5364243.801567236,23513493.88786887,47581528.27432357,121.1326512639817,109.68523848784227,1.3280325771736108,289.2988732420841,1310.892822265625,3360.77783203125,0.3588875160553121,3.0943378275286357,0.5389176343115,23513494.0,47581528.0,validation_only,1.0179595947265625,validation_only,5343.0,5351.2882080078125,4536783.995314665,4795432.74748676,0.9992255875888529,0.9730317610743628,True,amp_disabled; lr_0.0005; grad_clip_0.5,FloatingPointError,0.0005,0.5,False,True,,large spend bias (102.4%)
lstm_joint,tafeng,v2,42,sample,stability_repair,1.2849936485290527,0.9051328897476196,0.6046289454282174,1.0003799795713801,7.159048828708467,7.159048828708467,1242.2151009012946,30127.0,32283.805869617965,25.350404512467144,12.038244877912904,0.8808445874264389,0.3518873876671712,1.6203976809188247,0.9736213857228011,1167.7103271484375,3750.210693359375,0.5107576118528182,3.81870698928833,4.890148162841797,-0.9185519218444824,71.00708214610725,3339248.954001053,23513493.88786887,40209738.65787414,75.06474874552335,75.06474874552335,1.189780860032071,289.2988732420841,1167.7103271484375,3750.210693359375,0.33687743778771717,2.9066829734730515,0.5107576118528182,23513494.0,40209740.0,validation_only,1.0627154111862183,validation_only,5130.0,5126.1043701171875,4434077.016331105,4681035.474743385,1.0003799795713801,0.9736213857228011,True,amp_disabled; lr_0.0005; grad_clip_0.5,FloatingPointError,0.0005,0.5,False,True,,
lstm_joint,tafeng,v2,7,sample,stability_repair,1.683160662651062,1.2154676914215088,0.6445663971440272,1.000954962601209,74.7875400388356,74.7875400388356,4506.248733654991,30127.0,52658.243668274954,75.24941213293239,75.24941213293239,1.0754519643851403,0.3518873876671712,1.6215588684902418,0.980321791847973,1836.6817626953125,5232.71630859375,0.5539273178687321,4.077157497406006,5.13776969909668,-1.117769479751587,177.52727859160362,8348572.314343701,23513493.88786887,65256355.45958738,176.41315700693198,176.41315700693198,1.6384679596042993,289.2988732420841,1836.6817626953125,5232.71630859375,0.4049360553033955,3.290404998073514,0.5539273178687321,23513494.0,65256360.0,validation_only,0.996099054813385,validation_only,5147.0,5137.1883544921875,4455519.999387113,4638057.313874002,1.000954962601209,0.980321791847973,True,amp_disabled; lr_0.0005; grad_clip_0.5,FloatingPointError,0.0005,0.5,False,True,,large spend bias (177.5%)
transformer_joint,tafeng,v2,123,sample,stability_repair,1.357578158378601,0.8811241388320923,0.641833858605185,0.9874400474331843,18.268794914030604,-18.268794914030604,1913.0439948073588,30127.0,24623.160728419665,34.29355846145623,-14.64488549359721,0.8235210396055633,0.3518873876671712,1.586355524255276,0.9696855052732523,888.7825317382812,2981.7509765625,0.5605029593582245,3.658823251724243,4.663378715515137,-0.7447404861450195,11.130196133335183,2675341.16301411,23513493.88786887,26130592.56232202,58.70977081012697,13.99688709915871,0.952834485020573,289.2988732420841,888.7825317382812,2981.7509765625,0.3924060331074626,3.465121312956818,0.5605029593582245,23513494.0,26130592.0,validation_only,0.9978294968605042,validation_only,5343.0,5480.674011230469,4536783.995314665,4829597.618384315,0.9874400474331843,0.9696855052732523,True,amp_disabled; lr_0.0005; grad_clip_0.5,FloatingPointError,0.0005,0.5,False,True,,
transformer_joint,tafeng,v2,42,sample,stability_repair,1.2807741165161133,0.8541809916496277,0.6451850113549918,0.9895407951536288,13.40768740457065,-13.40768740457065,956.4477769765072,30127.0,26087.66453784937,15.415623024116753,-13.152053789711188,0.8041947507782206,0.3518873876671712,1.7009130519397018,0.9522842333358592,893.2366333007812,3014.0166015625,0.5671365695824021,3.588780641555786,4.564014911651611,-0.6711814403533936,17.505063262822613,1306248.9643400474,23513493.88786887,27629548.297516093,25.887367512389247,15.261820983525537,0.9466148396815217,289.2988732420841,893.2366333007812,3014.0166015625,0.39063200259723974,3.428082212402879,0.5671365695824021,23513494.0,27629546.0,validation_only,1.0084290504455566,validation_only,5130.0,5239.604187011719,4434077.016331105,4901869.9851940535,0.9895407951536288,0.9522842333358592,True,amp_disabled; lr_0.0005; grad_clip_0.5,FloatingPointError,0.0005,0.5,False,True,,
transformer_joint,tafeng,v2,7,sample,stability_repair,1.3109207153320312,0.8494337201118469,0.6433272089131504,0.9956997709017246,23.730394195821024,-23.730394195821024,1568.102829318866,30127.0,22977.745589092374,25.993090089491854,-23.741796372876628,0.7744947127957331,0.3518873876671712,1.626290199424146,0.9701415489054563,811.5123901367188,2978.125,0.5666118222581408,3.505882740020752,4.422332286834717,-0.5690335035324097,-7.331849532868233,1134864.2285064557,23513493.88786887,21789521.593938448,25.184369677698964,-9.279081944635594,0.8504518511792181,289.2988732420841,811.5123901367188,2978.125,0.3979993519525672,3.452649349035944,0.5666118222581408,23513494.0,21789520.0,validation_only,1.002594232559204,validation_only,5147.0,5191.650573730469,4455519.999387113,4738487.812617366,0.9956997709017246,0.9701415489054563,True,amp_disabled; lr_0.0005; grad_clip_0.5,FloatingPointError,0.0005,0.5,False,True,,
