model,dataset,version,seed,mode,protocol_variant,freq_rmse,freq_mae,freq_normalized_gini,freq_calibration_factor,freq_mape,bias_pct,freq_weekly_mae,freq_weekly_total_true,freq_weekly_total_pred,freq_weekly_mape,freq_weekly_bias_pct,freq_mase,freq_mase_scale,smearing_factor,spend_calibration_factor,spend_mae_raw,spend_rmse_raw,spend_normalized_gini,spend_mae_log,spend_rmse_log,spend_r2_log,spend_bias_pct,spend_weekly_mae,spend_weekly_total_true,spend_weekly_total_pred,spend_weekly_mape,spend_weekly_bias_pct,spend_mase,spend_mase_scale,clv_mae,clv_rmse,clv_spearman,clv_decile_lift,clv_normalized_gini,clv_total_true,clv_total_pred,calibration_temperature_source,validation_temperature,calibration_source,validation_freq_true_total,validation_freq_pred_total,validation_spend_true_total,validation_spend_pred_total,validation_freq_calibration_factor,validation_spend_calibration_factor,run_valid,run_invalid_reason,run_warning
extension3_transformer_none,dunnhumby,final,42,sample,strict,3.555438995361328,2.1805365085601807,0.833111507473371,0.9867001822424597,2.7637409714033017,2.7637409714033017,101.00908066704869,11872.0,12200.11184079945,3.420181890609793,2.789370309779418,1.033405336232683,0.8235297098438245,1.3748188894359905,0.9732613296489783,66.4891128540039,102.8261489868164,0.8133526737787854,1.0856832265853882,1.61014986038208,0.4111126661300659,-0.23501029526043515,2496.3628344312274,347125.7604829216,346309.98778622446,2.8084801877958703,-0.1106556170935638,1.0079332378540151,27.51521755817735,66.31399536132812,102.55152893066406,0.7758021398982985,3.3351495552503154,0.8133472506761861,346205.21875,345372.4375,validation_only,0.9999884366989136,validation_only,18807.0,19320.9296875,552284.4896824306,583487.8692624902,0.9867001822424597,0.9732613296489783,True,,
extension3_transformer_none,dunnhumby,final,7,sample,strict,3.5751287937164307,2.1893601417541504,0.8259951128747999,0.9922735206513131,1.4810155986775606,-1.4810155986775606,63.91593050211668,11872.0,11696.1737998873,2.145525518295985,-1.458928322769959,1.0261079598805085,0.8235297098438245,1.4395442196789667,0.9698570482595781,69.19904327392578,108.35321044921875,0.8080618621377701,1.0832196474075317,1.6039859056472778,0.41561275720596313,2.0543977938830524,3673.112472871995,347125.7604829216,354257.1058633396,4.263053629033465,2.2195916257979857,1.0254324919466893,27.51521755817735,69.01332092285156,108.0603256225586,0.768768232047847,3.372144136307975,0.8080609539536093,346205.21875,353304.6875,validation_only,1.0292502641677856,validation_only,21969.0,22313.814453125,646302.7100964336,687765.2601897079,0.9922735206513131,0.9698570482595781,True,,
extension3_transformer_static,dunnhumby,final,123,sample,strict,3.5817275047302246,2.2005834579467773,0.8312396319117755,0.9925258814681395,0.43759410272068733,-0.43759410272068733,23.377148862928152,11872.0,11820.049488440156,0.7827933544995731,-0.4259420542779207,1.0307205772651655,0.8235297098438245,1.404268611655066,0.9726782767278765,68.13291931152344,105.26165008544922,0.8144072064355763,1.0872535705566406,1.61865234375,0.4048769474029541,3.306528685930099,2869.4524233543816,347125.7604829216,358603.5701763392,3.308188725262612,3.308188725262612,1.0240051840763784,27.51521755817735,67.95467376708984,104.98343658447266,0.7767344135996463,3.3236452948229,0.8143936944728106,346205.21875,357652.5625,validation_only,1.0032875537872314,validation_only,17490.0,17755.412109375,510671.0401096433,540188.8189624159,0.9925258814681395,0.9726782767278765,True,,
extension3_transformer_static,dunnhumby,final,42,sample,strict,3.5626254081726074,2.1782495975494385,0.8344459208985002,0.9894228935547658,0.2993190384939353,0.2993190384939353,69.00786878634244,11872.0,11907.534702587873,2.320973480539976,0.32133365785319123,1.0265353826482604,0.8235297098438245,1.39117125998259,0.9802993705486622,66.68983459472656,103.7628173828125,0.8173128483681641,1.0786560773849487,1.5978660583496094,0.4200636148452759,1.3940283168275474,3863.3101861915675,347125.7604829216,351964.7671065951,4.435650244288901,1.567050281394145,1.011499282803539,27.51521755817735,66.51287078857422,103.4855728149414,0.7789183158819997,3.3255505256240285,0.8173164566599059,346205.21875,351011.1875,validation_only,1.0134873390197754,validation_only,18807.0,19213.4453125,552284.4896824306,574937.7612670378,0.9894228935547658,0.9802993705486622,True,,
extension3_transformer_static,dunnhumby,final,7,sample,strict,3.599496841430664,2.2389824390411377,0.8279639391168807,0.995334449995658,2.0572631506907006,2.0572631506907006,61.059598471969366,11872.0,12116.238393887877,2.0745157676916826,2.0745157676916826,1.0398867270825887,0.8235297098438245,1.4355321276398822,0.971366273965626,68.7618179321289,105.88738250732422,0.8105035314866562,1.10446035861969,1.6368176937103271,0.3914443850517273,3.73860373366136,4605.258048879052,347125.7604829216,360103.4214403141,5.356300530353472,3.8851765327516037,1.0339325005186741,27.51521755817735,68.57725524902344,105.60317993164062,0.7708854994187276,3.3578320148112173,0.8105103333219382,346205.21875,359125.21875,validation_only,1.0338590145111084,validation_only,21969.0,22175.92578125,646302.7100964336,685563.1658360487,0.995334449995658,0.971366273965626,True,,
lstm_base,tafeng,v2,123,sample,strict,1.426330804824829,1.0441330671310425,0.6540753109389305,0.9999551643713667,50.531759302286986,50.531759302286986,3667.598322605062,30127.0,45350.701801040675,70.24188773588776,59.98570524952307,1.007966739250043,0.3518873876671712,,,,,,,,,,,,,,,,,,,,,,,,validation_only,1.009416103363037,validation_only,5343.0,5343.479156494141,0.0,0.0,0.9999551643713667,1.0,True,,
lstm_base,tafeng,v2,42,sample,strict,1.255165696144104,0.8650918006896973,0.6537126016228534,0.9932714945767256,5.5756282777906865,5.5756282777906865,1527.781488196552,30127.0,31806.768336517736,32.018272949253586,13.034089549662124,0.8307051524823659,0.3518873876671712,,,,,,,,,,,,,,,,,,,,,,,,validation_only,0.9947859048843384,validation_only,5130.0,5199.976135253906,0.0,0.0,0.9932714945767256,1.0,True,,
lstm_base,tafeng,v2,7,sample,strict,1.3574209213256836,0.9568395018577576,0.6537851214425235,1.0058773526166875,32.18927892754008,32.18927892754008,1939.533101804182,30127.0,39824.66550902091,34.67315548567648,34.67315548567648,0.919921172792597,0.3518873876671712,,,,,,,,,,,,,,,,,,,,,,,,validation_only,1.0133494138717651,validation_only,5147.0,5087.201446533203,0.0,0.0,1.0058773526166875,1.0,True,,
lstm_joint,tafeng,v2,123,sample,strict,1.3283374309539795,0.9848648309707642,0.6431117918111969,0.9992255875888529,34.98127458343014,34.98127458343014,2922.9721373204143,30127.0,40665.807900832966,55.2078595720042,41.78433648368178,0.977654077531018,0.3518873876671712,1.5816538839121315,0.9730317610743628,1310.892822265625,3360.77783203125,0.5389176343115,3.951904535293579,5.049712181091309,-1.0457978248596191,102.35839046294014,5364243.801567236,23513493.88786887,47581528.27432357,121.1326512639817,109.68523848784227,1.3280325771736108,289.2988732420841,1310.892822265625,3360.77783203125,0.3588875160553121,3.0943378275286357,0.5389176343115,23513494.0,47581528.0,validation_only,1.0179595947265625,validation_only,5343.0,5351.2882080078125,4536783.995314665,4795432.74748676,0.9992255875888529,0.9730317610743628,True,,large spend bias (102.4%)
lstm_joint,tafeng,v2,42,sample,strict,1.2849936485290527,0.9051328897476196,0.6046289454282174,1.0003799795713801,7.159048828708467,7.159048828708467,1242.2151009012946,30127.0,32283.805869617965,25.350404512467144,12.038244877912904,0.8808445874264389,0.3518873876671712,1.6203976809188247,0.9736213857228011,1167.7103271484375,3750.210693359375,0.5107576118528182,3.81870698928833,4.890148162841797,-0.9185519218444824,71.00708214610725,3339248.954001053,23513493.88786887,40209738.65787414,75.06474874552335,75.06474874552335,1.189780860032071,289.2988732420841,1167.7103271484375,3750.210693359375,0.33687743778771717,2.9066829734730515,0.5107576118528182,23513494.0,40209740.0,validation_only,1.0627154111862183,validation_only,5130.0,5126.1043701171875,4434077.016331105,4681035.474743385,1.0003799795713801,0.9736213857228011,True,,
lstm_joint,tafeng,v2,7,sample,strict,1.683160662651062,1.2154676914215088,0.6445663971440272,1.000954962601209,74.7875400388356,74.7875400388356,4506.248733654991,30127.0,52658.243668274954,75.24941213293239,75.24941213293239,1.0754519643851403,0.3518873876671712,1.6215588684902418,0.980321791847973,1836.6817626953125,5232.71630859375,0.5539273178687321,4.077157497406006,5.13776969909668,-1.117769479751587,177.52727859160362,8348572.314343701,23513493.88786887,65256355.45958738,176.41315700693198,176.41315700693198,1.6384679596042993,289.2988732420841,1836.6817626953125,5232.71630859375,0.4049360553033955,3.290404998073514,0.5539273178687321,23513494.0,65256360.0,validation_only,0.996099054813385,validation_only,5147.0,5137.1883544921875,4455519.999387113,4638057.313874002,1.000954962601209,0.980321791847973,True,,large spend bias (177.5%)
transformer_joint,tafeng,v2,123,sample,strict,1.357578158378601,0.8811241388320923,0.641833858605185,0.9874400474331843,18.268794914030604,-18.268794914030604,1913.0439948073588,30127.0,24623.160728419665,34.29355846145623,-14.64488549359721,0.8235210396055633,0.3518873876671712,1.586355524255276,0.9696855052732523,888.7825317382812,2981.7509765625,0.5605029593582245,3.658823251724243,4.663378715515137,-0.7447404861450195,11.130196133335183,2675341.16301411,23513493.88786887,26130592.56232202,58.70977081012697,13.99688709915871,0.952834485020573,289.2988732420841,888.7825317382812,2981.7509765625,0.3924060331074626,3.465121312956818,0.5605029593582245,23513494.0,26130592.0,validation_only,0.9978294968605042,validation_only,5343.0,5480.674011230469,4536783.995314665,4829597.618384315,0.9874400474331843,0.9696855052732523,True,,
transformer_joint,tafeng,v2,42,sample,strict,1.2807741165161133,0.8541809916496277,0.6451850113549918,0.9895407951536288,13.40768740457065,-13.40768740457065,956.4477769765072,30127.0,26087.66453784937,15.415623024116753,-13.152053789711188,0.8041947507782206,0.3518873876671712,1.7009130519397018,0.9522842333358592,893.2366333007812,3014.0166015625,0.5671365695824021,3.588780641555786,4.564014911651611,-0.6711814403533936,17.505063262822613,1306248.9643400474,23513493.88786887,27629548.297516093,25.887367512389247,15.261820983525537,0.9466148396815217,289.2988732420841,893.2366333007812,3014.0166015625,0.39063200259723974,3.428082212402879,0.5671365695824021,23513494.0,27629546.0,validation_only,1.0084290504455566,validation_only,5130.0,5239.604187011719,4434077.016331105,4901869.9851940535,0.9895407951536288,0.9522842333358592,True,,
transformer_joint,tafeng,v2,7,sample,strict,1.3109207153320312,0.8494337201118469,0.6433272089131504,0.9956997709017246,23.730394195821024,-23.730394195821024,1568.102829318866,30127.0,22977.745589092374,25.993090089491854,-23.741796372876628,0.7744947127957331,0.3518873876671712,1.626290199424146,0.9701415489054563,811.5123901367188,2978.125,0.5666118222581408,3.505882740020752,4.422332286834717,-0.5690335035324097,-7.331849532868233,1134864.2285064557,23513493.88786887,21789521.593938448,25.184369677698964,-9.279081944635594,0.8504518511792181,289.2988732420841,811.5123901367188,2978.125,0.3979993519525672,3.452649349035944,0.5666118222581408,23513494.0,21789520.0,validation_only,1.002594232559204,validation_only,5147.0,5191.650573730469,4455519.999387113,4738487.812617366,0.9956997709017246,0.9701415489054563,True,,
lstm_base,uci,v2,123,sample,strict,2.3028130531311035,1.2738486528396606,0.7587436480913939,0.9904213079572801,18.681444453524307,18.681444453524307,63.745752239707286,8413.0,9984.670269196853,19.11873416686013,18.01793193677623,1.015453332690628,0.11463343958272965,,,,,,,,,,,,,,,,,,,,,,,,validation_only,1.0006227493286133,validation_only,1984.0,2022.7506103515625,0.0,0.0,0.9904213079572801,1.0,True,,
lstm_base,uci,v2,42,sample,strict,2.2357823848724365,1.254294753074646,0.7256308394134813,0.9889943670397522,10.272397442945442,10.272397442945442,38.26124085622052,8413.0,9277.216279953718,11.837993358743399,10.27969179722136,0.9883878345049038,0.11463343958272965,,,,,,,,,,,,,,,,,,,,,,,,validation_only,1.0185444355010986,validation_only,1918.0,1961.1677856445312,0.0,0.0,0.9889943670397522,1.0,True,,
lstm_base,uci,v2,7,sample,strict,2.370551824569702,1.3241926431655884,0.747166242941227,0.9882417280416051,23.152912066890526,23.152912066890526,75.29577541759667,8413.0,10360.854559151456,23.93590887582273,23.815816058898946,1.0367159481731725,0.11463343958272965,,,,,,,,,,,,,,,,,,,,,,,,validation_only,0.9976313710212708,validation_only,2268.0,2322.6199951171875,0.0,0.0,0.9882417280416051,1.0,True,,
lstm_joint,uci,v2,123,sample,strict,2.557189464569092,1.217428207397461,0.7626282321168057,0.9893494589040981,6.605569505527161,-6.605569505527161,41.00913336753057,8413.0,7857.273248131853,12.459734350232102,-4.586616031417586,0.9314641921367959,0.11463343958272965,1.2838497104775044,0.975183612400073,592.4577026367188,2931.090087890625,0.8604230166803248,2.880580425262451,3.6930253505706787,-0.20860064029693604,-17.78724021571015,35689.61842252317,4266929.679746482,3507960.537112433,21.071192293408043,-14.451074968253971,1.358465012367072,36.73676557100432,577.4326782226562,2859.510009765625,0.5919329786972662,6.260886844348689,0.860797971876917,4160751.5,3422951.5,validation_only,0.9850442409515381,validation_only,1984.0,2027.18115234375,900285.6951952758,947302.9705802388,0.9893494589040981,0.975183612400073,True,,
lstm_joint,uci,v2,42,sample,strict,2.903251886367798,1.216280460357666,0.7565873225503293,0.9825250438609407,21.242161266418044,-21.242161266418044,72.54069483495103,8413.0,6625.8969567120075,20.75225423395063,-19.19995702451887,0.8758248056874829,0.11463343958272965,1.2509074551762294,0.988579153788417,616.4461669921875,3442.861572265625,0.8547237308964631,2.8531179428100586,3.6305222511291504,-0.16803669929504395,-28.141160991762344,47341.670270811795,4266929.679746482,3066166.069298127,26.69270071183577,-25.405363281361815,1.3115379196507349,36.73676557100432,600.78125,3358.619873046875,0.5814035122351684,6.27491831891635,0.8551187287485268,4160751.5,2992327.5,validation_only,0.9783462882041931,validation_only,1918.0,1987.4616088867188,847297.5793486047,867103.6952546011,0.9825250438609407,0.988579153788417,True,,
lstm_joint,uci,v2,7,sample,strict,2.880164384841919,1.216288447380066,0.7542908201209734,0.9905775071654006,9.289961406454298,-9.289961406454298,48.3880990820113,8413.0,7631.4356730734,13.847482655459881,-6.560146624888532,0.9181189259140555,0.11463343958272965,1.3097081949150768,1.041924544662098,590.8616943359375,3090.10205078125,0.8593934420183631,2.8790338039398193,3.6937544345855713,-0.20907795429229736,-11.413886730493203,31742.23669473741,4266929.679746482,3779906.947141321,18.854321716511407,-6.924012154286904,1.3853679752748411,36.73676557100432,575.7102661132812,3013.044921875,0.578868896620692,6.316634537801531,0.8597631661260673,4160751.5,3690491.5,validation_only,1.0335923433303833,validation_only,2268.0,2311.5613403320312,1340219.52920716,1236537.0256876042,0.9905775071654006,1.041924544662098,True,,
transformer_joint,uci,v2,123,sample,strict,2.3621044158935547,1.196544885635376,0.7689069639963297,0.9789256177160065,3.4047358812254847,3.4047358812254847,49.233019727174764,8413.0,8699.440347394906,16.15040664037419,5.750425699217329,0.9565615512871828,0.11463343958272965,1.2580855105303979,0.9543544090242203,609.485595703125,3521.835205078125,0.8582629834778788,2.7346742153167725,3.5249264240264893,-0.10107874870300293,-13.01875271199114,36632.519226709,4266929.679746482,3711428.6524041384,22.203674085972164,-8.870580143231773,1.3909619847853023,36.73676557100432,594.3552856445312,3436.50634765625,0.6162601471204565,6.309990603701067,0.8585882841667851,4160751.5,3622239.5,validation_only,0.9975433349609375,validation_only,1984.0,2071.3028564453125,900285.6951952758,990730.6689603229,0.9789256177160065,0.9543544090242203,True,,
transformer_joint,uci,v2,42,sample,strict,2.299736499786377,1.1599364280700684,0.7664131391683553,0.9842073083541658,6.101948574750386,-6.101948574750386,56.82049273083416,8413.0,7899.642585335299,17.843008278991224,-4.1645261216613685,0.9183322404310043,0.11463343958272965,1.280067891008624,0.9274443500071393,611.8624877929688,3552.718505859375,0.8599518661009158,2.865525960922241,3.7119569778442383,-0.22102391719818115,-16.275333351535338,35025.395769121664,4266929.679746482,3572472.6474146526,21.057523152197255,-13.655419251974843,1.375912606886153,36.73676557100432,596.4509887695312,3465.909912109375,0.6007552582794519,6.236738272413886,0.86024660423162,4160751.5,3486403.5,validation_only,0.9763211607933044,validation_only,1918.0,1980.556640625,847297.5793486047,991120.3403840206,0.9842073083541658,0.9274443500071393,True,,
transformer_joint,uci,v2,7,sample,strict,2.381319761276245,1.1661704778671265,0.7695406107157726,0.9883169123422086,3.257311276075716,-3.257311276075716,48.797320747962935,8413.0,8138.962789170444,15.039446613105815,-0.5133358064577705,0.9224017837045243,0.11463343958272965,1.3935500016800348,1.0231304548173878,628.264892578125,2973.091552734375,0.8621150858316287,2.738105058670044,3.5387792587280273,-0.10975015163421631,4.12710123286546,30063.525924751877,4266929.679746482,4443030.29010593,20.33010600035189,8.778082966827915,1.4694688296973573,36.73676557100432,612.5934448242188,2899.96240234375,0.6182820050823254,6.290751239331351,0.8624260000452924,4160751.5,4335587.5,validation_only,0.9964050650596619,validation_only,2268.0,2322.2623901367188,1340219.52920716,1280961.1033590063,0.9883169123422086,1.0231304548173878,True,,
