model,dataset,mode,version,protocol_variant,n_seeds,freq_rmse_mean,freq_rmse_std,freq_mae_mean,freq_mae_std,freq_normalized_gini_mean,freq_normalized_gini_std,freq_horizon_abs_bias_pct_mean,freq_horizon_abs_bias_pct_std,bias_pct_mean,bias_pct_std,freq_weekly_mae_mean,freq_weekly_mae_std,freq_weekly_total_true_mean,freq_weekly_total_true_std,freq_weekly_total_pred_mean,freq_weekly_total_pred_std,freq_valendin_mape_mean,freq_valendin_mape_std,freq_horizon_bias_pct_mean,freq_horizon_bias_pct_std,freq_weekly_mean_pct_mape_mean,freq_weekly_mean_pct_mape_std,freq_weekly_mean_pct_bias_pct_mean,freq_weekly_mean_pct_bias_pct_std,freq_weekly_bias_pct_mean,freq_weekly_bias_pct_std,freq_weekly_mape_mean,freq_weekly_mape_std,freq_mape_mean,freq_mape_std,freq_mase_mean,freq_mase_std,spend_mae_raw_mean,spend_mae_raw_std,spend_rmse_raw_mean,spend_rmse_raw_std,spend_normalized_gini_mean,spend_normalized_gini_std,spend_mae_log_mean,spend_mae_log_std,spend_rmse_log_mean,spend_rmse_log_std,spend_r2_log_mean,spend_r2_log_std,spend_bias_pct_mean,spend_bias_pct_std,spend_weekly_mae_mean,spend_weekly_mae_std,spend_weekly_total_true_mean,spend_weekly_total_true_std,spend_weekly_total_pred_mean,spend_weekly_total_pred_std,spend_valendin_mape_mean,spend_valendin_mape_std,spend_horizon_abs_bias_pct_mean,spend_horizon_abs_bias_pct_std,spend_horizon_bias_pct_mean,spend_horizon_bias_pct_std,spend_weekly_mean_pct_mape_mean,spend_weekly_mean_pct_mape_std,spend_weekly_mean_pct_bias_pct_mean,spend_weekly_mean_pct_bias_pct_std,spend_weekly_bias_pct_mean,spend_weekly_bias_pct_std,spend_weekly_mape_mean,spend_weekly_mape_std,spend_mase_mean,spend_mase_std,clv_mae_mean,clv_mae_std,clv_rmse_mean,clv_rmse_std,clv_spearman_mean,clv_spearman_std,clv_decile_lift_mean,clv_decile_lift_std,clv_normalized_gini_mean,clv_normalized_gini_std,clv_total_true_mean,clv_total_true_std,clv_total_pred_mean,clv_total_pred_std,cohort_size_mean,cohort_size_std,calibration_weeks_mean,calibration_weeks_std,holdout_weeks_mean,holdout_weeks_std,n_scenarios_mean,n_scenarios_std,freq_mase_scale_mean,freq_mase_scale_std,smearing_factor_mean,smearing_factor_std,spend_mase_scale_mean,spend_mase_scale_std,training_batch_size_resolved_mean,training_batch_size_resolved_std,validation_batch_size_resolved_mean,validation_batch_size_resolved_std,inference_batch_size_resolved_mean,inference_batch_size_resolved_std,epochs_completed_mean,epochs_completed_std,max_epochs_configured_mean,max_epochs_configured_std
lstm_base,dunnhumby,sample,final,strict,1,13.74763011932373,0.0,8.529997825622559,0.0,0.8746966362520662,0.0,0.37969567069371957,0.0,-0.37969668971546655,0.0,144.73030006360602,0.0,62910.0,0.0,62671.13345356658,0.0,5.061304405339902,0.0,-0.37969567069371957,0.0,6.460629103758151,0.0,1.274075340308078,0.0,-0.37969567069371957,0.0,5.061304405339902,0.0,5.061304405339902,0.0,1.0267806217823263,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498.0,0.0,80.0,0.0,22.0,0.0,30.0,0.0,0.8235297098438245,0.0,,,,,256.0,0.0,249.0,0.0,256.0,0.0,66.0,0.0,150.0,0.0
lstm_base,dunnhumby,sample,final_hpo,strict,3,13.999618530273438,0.31784833122386313,8.785633405049643,0.4139939142263923,0.8743601895432594,0.0002994543522791838,4.495663928848135,6.550762661209228,3.537471271790388,7.379597873572284,214.7464636521922,112.54348697615214,62910.0,0.0,65135.422325413674,4642.5040750867765,7.509811159351817,3.9357124677719706,3.5374699179998004,7.379596367964993,9.15077452024787,4.401198752800654,5.356718651367366,7.69251655121148,3.5374699179998004,7.379596367964993,7.509811159351817,3.9357124677719706,7.509811159351817,3.9357124677719706,1.042597136506818,0.027751685463884262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498.0,0.0,80.0,0.0,22.0,0.0,30.0,0.0,0.8235297098438245,0.0,,,,,256.0,0.0,249.0,0.0,256.0,0.0,65.0,4.58257569495584,150.0,0.0
lstm_joint,dunnhumby,sample,final,strict,1,14.331914901733398,0.0,9.024953842163086,0.0,0.8711213551568615,0.0,4.249351087035624,0.0,4.249349268796694,0.0,149.84242647124285,0.0,62910.0,0.0,65583.26676885411,0.0,5.240078496848423,0.0,4.249351087035624,0.0,7.097700884490023,0.0,6.151314269710773,0.0,4.249351087035624,0.0,5.240078496848423,0.0,5.240078496848423,0.0,1.057290213256856,0.0,317.6991271972656,0.0,501.84613037109375,0.0,0.854988644766729,0.0,0.7747638821601868,0.0,1.3003785610198975,0.0,0.426294207572937,0.0,6.506021323329225,0.0,6867.446943738393,0.0,1965992.2999520553,0.0,2093900.1238942358,0.0,7.6848639115183275,0.0,6.50601856097299,0.0,6.50601856097299,0.0,9.790775059655429,0.0,8.75120081501533,0.0,6.506018560972997,0.0,7.6848639115183275,0.0,1.1500327984159275,0.0,311.23577880859375,0.0,491.69525146484375,0.0,0.8176344481977926,0.0,3.2709361171793248,0.0,0.8554842405368085,0.0,1929812.75,0.0,2054133.0,0.0,2498.0,0.0,80.0,0.0,22.0,0.0,30.0,0.0,0.8235297098438245,0.0,1.437869369893832,0.0,27.51521755817735,0.0,256.0,0.0,249.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
lstm_joint,dunnhumby,sample,final_hpo,strict,3,14.025335311889648,0.02703559272892944,8.768085797627768,0.132277287544941,0.8733435999440332,0.001758577394553364,2.7600805951440393,2.5670120076808707,2.323901042494569,3.148942426486329,146.138888305674,18.368920095361336,62910.0,0.0,64371.966775121786,1980.999532967413,5.110563571331788,0.642372026860514,2.3239020427941317,3.148942191968547,6.780409534011876,0.8251750231409934,4.107943560038475,3.3080045064429746,2.3239020427941317,3.148942191968547,5.110563571331788,0.642372026860514,5.110563571331788,0.642372026860514,1.0461699935965294,0.006858393071487315,298.4165344238281,6.904779332838765,460.7759602864583,20.000028602347125,0.8585626326729029,0.0017277584450848835,0.7513599991798401,0.0024693702088226903,1.270752747853597,0.004363119968756055,0.4521329601605733,0.003765833702980209,2.1162850463932403,3.64753453022341,5913.575468173275,827.6242216146516,1965992.2999520553,0.0,2007598.225713307,71710.20899563518,6.617455231283702,0.9261344958455001,2.668362636888286,3.0565052287139634,2.1162812164760987,3.647532546154122,8.269801740338869,1.184477498188153,4.163358004917293,3.7470466207321413,2.1162812164761196,3.6475325461541224,6.617455231283702,0.9261344958455001,1.1167679840684095,0.008671335012627134,292.4043375651042,6.771484581876996,451.540283203125,19.651991696105572,0.8208813551414362,0.002796992365847128,3.276197302604768,0.0075259342355705125,0.8590683852965656,0.0017502964356653043,1929812.75,0.0,1969856.875,70236.22477252658,2498.0,0.0,80.0,0.0,22.0,0.0,30.0,0.0,0.8235297098438245,0.0,1.3601475468874,0.02270188650429171,27.51521755817735,0.0,256.0,0.0,249.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
transformer_joint,dunnhumby,sample,final,strict,1,13.921562194824219,0.0,8.652949333190918,0.0,0.8732961473446409,0.0,1.6948022461741892,0.0,1.694800856382133,0.0,164.73030280999163,0.0,62910.0,0.0,63976.20009306818,0.0,5.760716359592776,0.0,1.6948022461741892,0.0,7.2908226951165185,0.0,3.398613186927202,0.0,1.6948022461741892,0.0,5.760716359592776,0.0,5.760716359592776,0.0,1.0386326962167325,0.0,289.3623046875,0.0,450.412109375,0.0,0.8615751852826896,0.0,0.7242685556411743,0.0,1.204127311706543,0.0,0.508080005645752,0.0,0.08214681415961837,0.0,7479.894744623234,0.0,1965992.2999520553,0.0,1967607.3525899805,0.0,8.370210014847169,0.0,0.08214948949517885,0.0,0.08214948949517885,0.0,10.113382815583783,0.0,2.32577632378634,0.0,0.0821494894952055,0.0,8.370210014847169,0.0,1.0982522171984777,0.0,283.5909118652344,0.0,441.5291748046875,0.0,0.8214387487667313,0.0,3.260023801814044,0.0,0.861943058866136,0.0,1929812.75,0.0,1930488.5,0.0,2498.0,0.0,80.0,0.0,22.0,0.0,30.0,0.0,0.8235297098438245,0.0,1.4181217933467822,0.0,27.51521755817735,0.0,256.0,0.0,249.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
transformer_joint,dunnhumby,sample,final_hpo,strict,3,14.406892458597818,0.18559686223671776,8.922640800476074,0.17206577713598006,0.8703539372205419,0.001033073407449499,4.371924786055933,4.476920712411097,4.371924342976739,4.476917163148967,187.2292934203464,83.17640492975418,62910.0,0.0,65660.3778829078,2816.4308201778213,6.547519401124814,2.908728196557927,4.371924786055933,4.476920712411097,8.135888305666667,3.2738508392352763,6.064990081238058,4.766977659635271,4.371924786055933,4.476920712411097,6.547519401124814,2.908728196557927,6.547519401124814,2.908728196557927,1.0545420123944205,0.016759635298820276,306.27463785807294,8.687330699093312,483.9146219889323,17.939218150370102,0.8572175750763944,0.0038287609079959654,0.7329468727111816,0.007643097324161635,1.2023615837097168,0.017469653687761644,0.5094526608784994,0.014260975465845874,2.8832302534932848,0.9147038732817605,7870.9546947145745,471.92307235151947,1965992.2999520553,0.0,2022676.391464052,17983.031850720283,8.807816962861123,0.5280950282453608,2.8832305962428806,0.9147051008876705,2.8832305962428806,0.9147051008876705,10.324323100754542,0.2419023890892733,4.922455912211839,1.009722608345631,2.8832305962428944,0.9147051008876668,8.807816962861123,0.5280950282453608,1.1128350054976426,0.006783057877001485,300.30492146809894,8.601432456641874,474.5263163248698,17.725889412562356,0.818109928297981,0.003234085204997303,3.2738013079389297,0.025091576207345676,0.8575784263744458,0.0038291146415644125,1929812.75,0.0,1985037.9166666667,17038.703323396072,2498.0,0.0,80.0,0.0,22.0,0.0,30.0,0.0,0.8235297098438245,0.0,1.4573855432448581,0.03920587759812613,27.51521755817735,0.0,256.0,0.0,249.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
bgnbd_gg,dunnhumby,,,strict,0,4.139822483062744,0.0,2.41641902923584,0.0,0.7884608894634645,0.0,1.3111684682020848,0.0,-1.3111700587516846,0.0,50.02911187466486,0.0,11872.0,0.0,11716.338079455049,0.0,1.6856169769091938,0.0,-1.3111684682020848,0.0,1.6744654743088752,0.0,-1.2921596009539773,0.0,-1.3111684682020885,0.0,1.6856169769091938,0.0,1.6856169769091938,0.0,0.9623487484774759,0.0,70.744873046875,0.0,109.2636947631836,0.0,0.7760177511391725,0.0,1.1186250448226929,0.0,1.6536636352539062,0.0,0.37885355949401855,0.0,-2.763497810231595,0.0,3058.6636241658343,0.0,347125.75980485417,0.0,337532.939657348,0.0,3.524559659168299,0.0,2.763499935268143,0.0,-2.763499935268143,0.0,3.3998707010589677,0.0,-2.604773922819106,0.0,-2.7634999352681513,0.0,3.524559659168299,0.0,0.8406124004969321,0.0,70.55828094482422,0.0,108.97396087646484,0.0,0.7305961145430244,0.0,3.305783866980568,0.0,0.7760169902517061,0.0,346205.21875,0.0,336624.375,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
extension3_lstm_dynamic,dunnhumby,sample,final,strict,1,3.1371095180511475,0.0,1.9869495630264282,0.0,0.8555384775547249,0.0,1.8778075521493034,0.0,-1.8778099204009433,0.0,55.733328147791326,0.0,11872.0,0.0,11649.066687408835,0.0,1.8778075521493034,0.0,-1.8778075521493034,0.0,1.8683594897144222,0.0,-1.8683594897144222,0.0,-1.8778075521493034,0.0,1.8778075521493034,0.0,1.8778075521493034,0.0,0.9788818005688638,0.0,63.82402801513672,0.0,99.26788330078125,0.0,0.8320306472998449,0.0,1.083128571510315,0.0,1.5834369659423828,0.0,0.4304901957511902,0.0,-0.7395194680890138,0.0,753.2801673053618,0.0,347125.7604829216,0.0,344558.70728346455,0.0,0.8680198971777813,0.0,0.7395167664554128,0.0,-0.7395167664554128,0.0,0.8893457206857615,0.0,-0.7553412192802371,0.0,-0.7395167664554212,0.0,0.8680198971777813,0.0,0.9821569181084239,0.0,63.65394973754883,0.0,98.99928283691406,0.0,0.7955559630600012,0.0,3.418447863801214,0.0,0.8320314805760947,0.0,346205.21875,0.0,343647.875,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,0.8235297098438245,0.0,1.3795667624960208,0.0,27.51521755817735,0.0,256.0,0.0,249.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
extension3_lstm_full,dunnhumby,sample,final,strict,1,3.1937263011932373,0.0,2.002962350845337,0.0,0.856037660271221,0.0,3.272686234450676,0.0,-3.2726853362954853,0.0,97.13332743849605,0.0,11872.0,0.0,11483.466690246016,0.0,3.272686234450676,0.0,-3.272686234450676,0.0,3.268882535339551,0.0,-3.268882535339551,0.0,-3.272686234450676,0.0,3.272686234450676,0.0,3.272686234450676,0.0,0.9766862356291994,0.0,63.2882194519043,0.0,98.83135986328125,0.0,0.8312280316112303,0.0,1.074998140335083,0.0,1.556961178779602,0.0,0.4493759274482727,0.0,-4.495777106711329,0.0,3901.506972085932,0.0,347125.7604829216,0.0,331519.73259457794,0.0,4.495785005017377,0.0,4.4957850050173604,0.0,-4.4957850050173604,0.0,4.524259069095072,0.0,-4.524259069095072,0.0,-4.495785005017377,0.0,4.495785005017377,0.0,0.9713463634710692,0.0,63.1202507019043,0.0,98.56441497802734,0.0,0.7963280056232441,0.0,3.390943690917717,0.0,0.8312354357362378,0.0,346205.21875,0.0,330647.0625,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,0.8235297098438245,0.0,1.3847215100662857,0.0,27.51521755817735,0.0,256.0,0.0,249.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
extension3_lstm_none,dunnhumby,sample,final,strict,1,3.1383821964263916,0.0,1.987843632698059,0.0,0.8553723615671284,0.0,1.6781782249435582,0.0,-1.6781788951945753,0.0,49.808329716324806,0.0,11872.0,0.0,11672.7666811347,0.0,1.6781782249435582,0.0,-1.6781782249435582,0.0,1.6721391203383573,0.0,-1.6721391203383573,0.0,-1.6781782249435582,0.0,1.6781782249435582,0.0,1.6781782249435582,0.0,0.980603414859875,0.0,63.6199836730957,0.0,98.81351470947266,0.0,0.8301385074977922,0.0,1.0902918577194214,0.0,1.5968990325927734,0.0,0.42076534032821655,0.0,-1.1900136333879006,0.0,1032.713218774199,0.0,347125.7604829216,0.0,342994.90760782483,0.0,1.1900162262086083,0.0,1.190016226208604,0.0,-1.190016226208604,0.0,1.1985503011632517,0.0,-1.1985503011632517,0.0,-1.1900162262086083,0.0,1.1900162262086083,0.0,0.983422215036187,0.0,63.451385498046875,0.0,98.54669189453125,0.0,0.79352121477263,0.0,3.367124742599986,0.0,0.8301403510317417,0.0,346205.21875,0.0,342086.25,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,0.8235297098438245,0.0,1.3772072188904916,0.0,27.51521755817735,0.0,256.0,0.0,249.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
extension3_lstm_static,dunnhumby,sample,final,strict,1,3.124852418899536,0.0,1.9771549701690674,0.0,0.8580328408803217,0.0,3.000336772959298,0.0,-3.0003385723761795,0.0,89.04999542143196,0.0,11872.0,0.0,11515.800018314272,0.0,3.000336772959298,0.0,-3.000336772959298,0.0,2.993060322746732,0.0,-2.993060322746732,0.0,-3.000336772959298,0.0,3.000336772959298,0.0,3.000336772959298,0.0,0.9750739932241959,0.0,62.93462371826172,0.0,99.04098510742188,0.0,0.834421160753477,0.0,1.0725003480911255,0.0,1.560828447341919,0.0,0.44663721323013306,0.0,-1.6383021858793245,0.0,1421.742766432737,0.0,347125.7604829216,0.0,341438.7894171907,0.0,1.6383028035197473,0.0,1.6383028035197347,0.0,-1.6383028035197347,0.0,1.6629970638903324,0.0,-1.6629970638903324,0.0,-1.6383028035197473,0.0,1.6383028035197473,0.0,0.9782632836955444,0.0,62.76553726196289,0.0,98.76811981201172,0.0,0.7993825094343532,0.0,3.4015533899842607,0.0,0.8344328759239648,0.0,346205.21875,0.0,340539.34375,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,0.8235297098438245,0.0,1.3773900220187143,0.0,27.51521755817735,0.0,256.0,0.0,249.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
extension3_transformer_dynamic,dunnhumby,sample,final,strict,1,3.2821695804595947,0.0,2.0219109058380127,0.0,0.8482839908429903,0.0,3.5046045288425995,0.0,-3.5046024785208894,0.0,104.01666241604835,0.0,11872.0,0.0,11455.933350335807,0.0,3.5046045288425995,0.0,-3.5046045288425995,0.0,3.477726001831327,0.0,-3.477726001831327,0.0,-3.5046045288425995,0.0,3.5046045288425995,0.0,3.5046045288425995,0.0,0.9862786678807324,0.0,64.77143096923828,0.0,101.60396575927734,0.0,0.825693869867502,0.0,1.0618377923965454,0.0,1.5620863437652588,0.0,0.4457448720932007,0.0,1.5294439407044853,0.0,4308.986237874669,0.0,347125.7604829216,0.0,352434.8488992981,0.0,4.965331563845915,0.0,1.5294423580060703,0.0,1.5294423580060703,0.0,4.938335376031826,0.0,1.7149864444199574,0.0,1.5294423580060452,0.0,4.965331563845915,0.0,0.9962629539083355,0.0,64.59839630126953,0.0,101.3282699584961,0.0,0.7878269668027744,0.0,3.386689811542459,0.0,0.8256879581224226,0.0,346205.21875,0.0,351475.46875,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,0.8235297098438245,0.0,1.3901829287503762,0.0,27.51521755817735,0.0,256.0,0.0,249.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
extension3_transformer_full,dunnhumby,sample,final,strict,1,3.3081905841827393,0.0,2.034868001937866,0.0,0.8506574341316718,0.0,3.9990452108490517,0.0,-3.9990448244819747,0.0,118.69166185799986,0.0,11872.0,0.0,11397.233352568,0.0,3.9990452108490517,0.0,-3.9990452108490517,0.0,3.970228360196596,0.0,-3.970228360196596,0.0,-3.9990452108490517,0.0,3.9990452108490517,0.0,3.9990452108490517,0.0,0.9900905253934845,0.0,63.89833068847656,0.0,99.97722625732422,0.0,0.8273070091183463,0.0,1.0582581758499146,0.0,1.550220012664795,0.0,0.45413368940353394,0.0,-0.8463071379752151,0.0,3335.7047864192828,0.0,347125.7604829216,0.0,344188.0154982625,0.0,3.8437997592326747,0.0,0.8463056675978585,0.0,-0.8463056675978585,0.0,3.729686538816443,0.0,-0.6718043391863296,0.0,-0.8463056675978712,0.0,3.8437997592326747,0.0,0.986712671960556,0.0,63.72758102416992,0.0,99.7074966430664,0.0,0.7897159751304923,0.0,3.3994088219770595,0.0,0.8273020450743794,0.0,346205.21875,0.0,343248.0,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,0.8235297098438245,0.0,1.3876027315748551,0.0,27.51521755817735,0.0,256.0,0.0,249.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
extension3_transformer_none,dunnhumby,sample,final,strict,1,3.3031580448150635,0.0,2.0231919288635254,0.0,0.8494903291994341,0.0,3.6590295458134676,0.0,-3.659032939900606,0.0,108.59999691974372,0.0,11872.0,0.0,11437.600012321025,0.0,3.6590295458134676,0.0,-3.6590295458134676,0.0,3.6345700048387433,0.0,-3.6345700048387433,0.0,-3.6590295458134676,0.0,3.6590295458134676,0.0,3.6590295458134676,0.0,0.9844152731961227,0.0,65.49485778808594,0.0,102.24288177490234,0.0,0.8259464059351467,0.0,1.0602452754974365,0.0,1.5627565383911133,0.0,0.44526922702789307,0.0,3.943212582183834,0.0,5951.844535758297,0.0,347125.7604829216,0.0,360813.66660725477,0.0,6.858430244391066,0.0,3.943212426899844,0.0,3.943212426899844,0.0,6.898231542095289,0.0,4.1633458474533045,0.0,3.9432124268998274,0.0,6.858430244391066,0.0,1.0029175124186096,0.0,65.31990814208984,0.0,101.96440887451172,0.0,0.788724768037736,0.0,3.39132198850127,0.0,0.8259546830103639,0.0,346205.21875,0.0,359827.75,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,0.8235297098438245,0.0,1.3987310643200785,0.0,27.51521755817735,0.0,256.0,0.0,249.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
extension3_transformer_static,dunnhumby,sample,final,strict,1,3.243204116821289,0.0,1.9967039823532104,0.0,0.8537971813229343,0.0,3.509377688797055,0.0,-3.5093734206536387,0.0,104.1583298034966,0.0,11872.0,0.0,11455.366680786014,0.0,3.509377688797055,0.0,-3.509377688797055,0.0,3.482238129179474,0.0,-3.482238129179474,0.0,-3.509377688797055,0.0,3.509377688797055,0.0,3.509377688797055,0.0,0.9799957865758375,0.0,64.46849822998047,0.0,101.0845947265625,0.0,0.829851626459495,0.0,1.050899863243103,0.0,1.540283441543579,0.0,0.4611090421676636,0.0,1.8229704941220868,0.0,4627.0061889680765,0.0,347125.7604829216,0.0,353453.7511762249,0.0,5.331792353907681,0.0,1.8229677579963484,0.0,1.8229677579963484,0.0,5.304950031021746,0.0,2.0131774112234333,0.0,1.8229677579963441,0.0,5.331792353907681,0.0,0.9926845722335577,0.0,64.29554748535156,0.0,100.80992126464844,0.0,0.793481930279751,0.0,3.401493044133659,0.0,0.829862116043732,0.0,346205.21875,0.0,352488.8125,0.0,2498.0,0.0,80.0,0.0,4.0,0.0,30.0,0.0,0.8235297098438245,0.0,1.3850642148692538,0.0,27.51521755817735,0.0,256.0,0.0,249.0,0.0,256.0,0.0,150.0,0.0,150.0,0.0
pareto_nbd,tafeng,,,strict,0,1.2928977012634277,0.0,0.9239565134048462,0.0,0.6257877041331747,0.0,14.802477940999614,0.0,14.802479399707902,0.0,1011.8538166761398,0.0,30127.0,0.0,34586.542529284954,0.0,16.793139321474754,0.0,14.802477940999614,0.0,20.693858990647882,0.0,19.031415320250805,0.0,14.802477940999614,0.0,16.793139321474754,0.0,16.793139321474754,0.0,1.0777832916631536,0.0,946.5379028320312,0.0,3434.078125,0.0,0.5129454575429402,0.0,2.4843735694885254,0.0,3.9082982540130615,0.0,-0.22547614574432373,0.0,15.863384659038763,0.0,746007.4188965469,0.0,23513494.0,0.0,27243531.094482735,0.0,15.863389313739315,0.0,15.863389313739315,0.0,15.863389313739315,0.0,18.429250928214337,0.0,18.429250928214337,0.0,15.863389313739315,0.0,15.863389313739315,0.0,0.95220050916013,0.0,946.5379028320312,0.0,3434.078125,0.0,0.41400049885405826,0.0,3.1304902223247106,0.0,0.5129454575429402,0.0,23513494.0,0.0,27243530.0,0.0,27809.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
lstm_base,tafeng,sample,final,strict,1,1.6445307731628418,0.0,1.1577211618423462,0.0,0.6423255571041949,0.0,65.89017824485019,0.0,65.89016652421415,0.0,3970.1467999652027,0.0,30127.0,0.0,49977.733999826014,0.0,65.89017824485019,0.0,65.89017824485019,0.0,70.34582322076004,0.0,70.34582322076004,0.0,65.89017824485019,0.0,65.89017824485019,0.0,65.89017824485019,0.0,1.0431793139992989,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27809.0,0.0,12.0,0.0,5.0,0.0,30.0,0.0,0.3518873876671712,0.0,,,,,512.0,0.0,2780.0,0.0,512.0,0.0,27.0,0.0,150.0,0.0
lstm_base,tafeng,sample,final_hpo,strict,3,1.2809840043385823,0.058106284962945204,0.902907152970632,0.03679295014264755,0.6424573200999087,0.0006853913183662463,15.39125309535171,11.12357396961104,15.391252119499674,11.12357151442794,1069.8067383473117,424.75703551125196,30127.0,0.0,34763.92282003661,3351.1991298247185,17.754949685453443,7.049441290391542,15.39125309535171,11.12357396961104,20.87642090297061,7.834413234705032,18.821479658096266,11.385507026562411,15.39125309535171,11.12357396961104,17.754949685453443,7.049441290391542,17.754949685453443,7.049441290391542,0.8702067428152906,0.027546287008041574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27809.0,0.0,12.0,0.0,5.0,0.0,30.0,0.0,0.35188738766717115,6.798699777552591e-17,,,,,512.0,0.0,2780.0,0.0,512.0,0.0,17.666666666666668,2.5166114784235836,150.0,0.0
lstm_joint,tafeng,sample,final,strict,1,1.282739520072937,0.0,0.8721948862075806,0.0,0.6327966973451163,0.0,1.3208547268193531,0.0,1.3208536985096424,0.0,747.8665976069867,0.0,30127.0,0.0,30524.933903548867,0.0,12.411899585205742,0.0,1.3208547268193531,0.0,15.019328353071176,0.0,4.996476637658385,0.0,1.3208547268193531,0.0,12.411899585205742,0.0,12.411899585205742,0.0,0.8353795061308663,0.0,981.5623779296875,0.0,3178.540771484375,0.0,0.5363176959108595,0.0,3.6177332401275635,0.0,4.587302207946777,0.0,-0.6882787942886353,0.0,38.75400227630993,0.0,1822484.1118351496,0.0,23513493.88786887,0.0,32625914.44704462,0.0,38.75400483922573,0.0,38.75400483922573,0.0,38.75400483922573,0.0,42.07630363866425,0.0,42.07630363866425,0.0,38.75400483922573,0.0,38.75400483922573,0.0,1.019441964274252,0.0,981.5623779296875,0.0,3178.540771484375,0.0,0.3922524442395876,0.0,3.2947466031321273,0.0,0.5363176959108595,0.0,23513494.0,0.0,32625914.0,0.0,27809.0,0.0,12.0,0.0,5.0,0.0,30.0,0.0,0.3518873876671712,0.0,1.651785546028237,0.0,289.2988732420841,0.0,512.0,0.0,2780.0,0.0,512.0,0.0,77.0,0.0,150.0,0.0
lstm_joint,tafeng,sample,final_hpo,strict,3,1.3005261421203613,0.01991598562449527,0.8773054877916971,0.006154222539727881,0.6316924994227547,0.0009750520426075797,2.1237151937020347,0.7143835369758285,2.1237114444684173,0.7143799965313334,792.0155175757906,134.13459811556706,30127.0,0.0,30766.81167640661,215.22232818470783,13.144613097483827,2.226152589298089,2.1237151937020347,0.7143835369758285,15.799341877344029,2.5994150681383137,6.147050155441036,1.2751853824926591,2.1237151937020347,0.7143835369758285,13.144613097483827,2.226152589298089,13.144613097483827,2.226152589298089,0.8352888971534739,0.007224960601739252,977.7902018229166,11.213748270057762,3190.6731770833335,112.36645799488578,0.5336555973409549,0.006044426454511696,3.6338245073954263,0.014756338521474718,4.616489251454671,0.026900516219647105,-0.7098695834477743,0.01990989308122461,37.335412593296425,2.3912405288206697,1755771.978066282,112452.63405590467,23513493.88786887,0.0,32292353.778200284,562263.1702795237,37.33541230493447,2.391236168307625,37.33541230493448,2.391236168307627,37.33541230493448,2.391236168307627,40.91934522744,1.7254141642603353,40.91934522744,1.7254141642603353,37.33541230493447,2.391236168307625,37.33541230493447,2.391236168307625,1.0210034251367477,0.005248768660087472,977.7902018229166,11.213748270057762,3190.6731770833335,112.36645799488578,0.3847000275973298,0.010513932730998269,3.2704428523086464,0.02270444113086849,0.5336555973409549,0.006044426454511696,23513494.0,0.0,32292354.0,562264.1982698169,27809.0,0.0,12.0,0.0,5.0,0.0,30.0,0.0,0.35188738766717115,6.798699777552591e-17,1.6407649214230011,0.009575535996662988,289.2988732420841,0.0,512.0,0.0,2780.0,0.0,512.0,0.0,77.66666666666667,4.041451884327381,150.0,0.0
