run_name,model,dataset,version,seed,mode,protocol_variant,quality_tier,metric_definition_version,freq_rmse,freq_mae,freq_normalized_gini,freq_horizon_abs_bias_pct,bias_pct,freq_weekly_mae,freq_weekly_total_true,freq_weekly_total_pred,freq_valendin_mape,freq_horizon_bias_pct,freq_weekly_mean_pct_mape,freq_weekly_mean_pct_bias_pct,freq_weekly_bias_pct,freq_weekly_mape,freq_mape,freq_mase,spend_mae_raw,spend_rmse_raw,spend_normalized_gini,spend_mae_log,spend_rmse_log,spend_r2_log,spend_bias_pct,spend_weekly_mae,spend_weekly_total_true,spend_weekly_total_pred,spend_valendin_mape,spend_horizon_abs_bias_pct,spend_horizon_bias_pct,spend_weekly_mean_pct_mape,spend_weekly_mean_pct_bias_pct,spend_weekly_bias_pct,spend_weekly_mape,spend_mase,clv_mae,clv_rmse,clv_spearman,clv_decile_lift,clv_normalized_gini,clv_total_true,clv_total_pred,protocol_name,cohort_size,calibration_weeks,holdout_weeks,inference_mode,n_scenarios,freq_mase_scale,smearing_factor,spend_mase_scale,calibration_temperature_source,smearing_source,calibration_source,training_batch_size_config,training_batch_size_resolved,validation_batch_size_config,validation_batch_size_resolved,inference_batch_size_config,inference_batch_size_resolved,run_valid,run_invalid_reason,run_warning,epochs_completed,max_epochs_configured
transformer_joint_dunnhumby_final_hpo_seed2024_sample,transformer_joint,dunnhumby,final_hpo,2024.0,sample,strict,A,valendin_aggregate_mape_v1,14.494056701660156,8.811729431152344,0.870651951792694,2.540931662168881,2.5409314894293438,156.1742415365509,62910.0,64508.50010867044,5.461505823881926,2.540931662168881,6.996389896924536,4.230657817940471,2.540931662168881,5.461505823881926,5.461505823881926,1.0451972964320928,300.1323547363281,475.47760009765625,0.8605945377061859,0.7247859239578247,1.1853669881820679,0.5232888460159302,2.794021695660296,7925.484327189743,1965992.2999520553,2020922.5446533523,8.868837136464192,2.7940213551516253,2.7940213551516253,10.288974961185836,4.917333501752238,2.794021355151641,8.868837136464192,1.10570820457763,294.291748046875,466.28399658203125,0.8216602687604266,3.30275553910098,0.8609330213944709,1929812.75,1983467.125,dunnhumby_configured_80x22,2498,80,22,sample,30,0.8235297098438245,1.435517318906933,27.51521755817735,config,validation_teacher_forced,none,256,256.0,full,249.0,256,256.0,True,,,150.0,150.0
transformer_joint_dunnhumby_final_hpo_seed42_sample,transformer_joint,dunnhumby,final_hpo,42.0,sample,strict,A,valendin_aggregate_mape_v1,14.532862663269043,9.120857238769531,0.8712052454603217,9.47411660803741,9.47411232316007,281.4651553337886,62910.0,68870.16675811633,9.843003365670558,9.47411660803741,11.82721673375081,11.476652276777767,9.47411660803741,9.843003365670558,9.843003365670558,1.0738906297095232,302.4774475097656,471.7493591308594,0.8580002276385562,0.7341176867485046,1.2202703952789307,0.4948018193244934,3.839269966603378,7374.135541254673,1965992.2999520553,2041472.0885597935,8.251862528228576,3.839271832833676,3.839271832833676,10.102039575079047,5.934729980827869,3.8392718328336843,8.251862528228576,1.1192120167423227,296.46563720703125,462.4223327636719,0.8173375636629353,3.260233351271363,0.8583955502656727,1929812.75,2002807.625,dunnhumby_configured_80x22,2498,80,22,sample,30,0.8235297098438245,1.4339912937944705,27.51521755817735,config,validation_teacher_forced,none,256,256.0,full,249.0,256,256.0,True,,,150.0,150.0
transformer_joint_dunnhumby_final_hpo_seed7_sample,transformer_joint,dunnhumby,final_hpo,7.0,sample,strict,A,valendin_aggregate_mape_v1,14.193758010864258,8.835335731506348,0.8692046144086102,1.10072608796151,1.1007292163408042,124.04848339069973,62910.0,63602.466781936586,4.3380490138219585,1.10072608796151,5.584058286324655,2.4876601489959373,1.10072608796151,4.3380490138219585,4.3380490138219585,1.0445381110416456,316.214111328125,504.51690673828125,0.853057959884441,0.7399370074272156,1.2014473676681519,0.5102673172950745,2.016399098216181,8313.244215699307,1965992.2999520553,2005634.5411790104,9.3027512238906,2.016398600743342,2.016398600743342,10.581954765998741,3.915304254055411,2.0163986007433574,9.3027512238906,1.1135847951729754,310.1573791503906,494.87261962890625,0.8153319524705813,3.2584150334444444,0.8534067074631941,1929812.75,1968839.0,dunnhumby_configured_80x22,2498,80,22,sample,30,0.8235297098438245,1.502648017033171,27.51521755817735,config,validation_teacher_forced,none,256,256.0,full,249.0,256,256.0,True,,,150.0,150.0
transformer_joint_dunnhumby_final_seed42_sample,transformer_joint,dunnhumby,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,13.921562194824219,8.652949333190918,0.8732961473446409,1.6948022461741892,1.694800856382133,164.73030280999163,62910.0,63976.20009306818,5.760716359592776,1.6948022461741892,7.2908226951165185,3.398613186927202,1.6948022461741892,5.760716359592776,5.760716359592776,1.0386326962167325,289.3623046875,450.412109375,0.8615751852826896,0.7242685556411743,1.204127311706543,0.508080005645752,0.08214681415961837,7479.894744623234,1965992.2999520553,1967607.3525899805,8.370210014847169,0.08214948949517885,0.08214948949517885,10.113382815583783,2.32577632378634,0.0821494894952055,8.370210014847169,1.0982522171984777,283.5909118652344,441.5291748046875,0.8214387487667313,3.260023801814044,0.861943058866136,1929812.75,1930488.5,dunnhumby_configured_80x22,2498,80,22,sample,30,0.8235297098438245,1.4181217933467822,27.51521755817735,config,validation_teacher_forced,none,256,256.0,full,249.0,256,256.0,True,,,150.0,150.0
bgnbd_gg_dunnhumby,bgnbd_gg,dunnhumby,,,,strict,A,valendin_aggregate_mape_v1,4.139822483062744,2.41641902923584,0.7884608894634645,1.3111684682020848,-1.3111700587516846,50.02911187466486,11872.0,11716.338079455049,1.6856169769091938,-1.3111684682020848,1.6744654743088752,-1.2921596009539773,-1.3111684682020885,1.6856169769091938,1.6856169769091938,0.9623487484774759,70.744873046875,109.2636947631836,0.7760177511391725,1.1186250448226929,1.6536636352539062,0.37885355949401855,-2.763497810231595,3058.6636241658343,347125.75980485417,337532.939657348,3.524559659168299,2.763499935268143,-2.763499935268143,3.3998707010589677,-2.604773922819106,-2.7634999352681513,3.524559659168299,0.8406124004969321,70.55828094482422,108.97396087646484,0.7305961145430244,3.305783866980568,0.7760169902517061,346205.21875,336624.375,dunnhumby_80x4,2498,80,4,benchmark_expected_total,0,,,,,,,,,,,,,,,,,
extension3_lstm_dynamic_dunnhumby_final_seed42_sample,extension3_lstm_dynamic,dunnhumby,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.1371095180511475,1.9869495630264282,0.8555384775547249,1.8778075521493034,-1.8778099204009433,55.733328147791326,11872.0,11649.066687408835,1.8778075521493034,-1.8778075521493034,1.8683594897144222,-1.8683594897144222,-1.8778075521493034,1.8778075521493034,1.8778075521493034,0.9788818005688638,63.82402801513672,99.26788330078125,0.8320306472998449,1.083128571510315,1.5834369659423828,0.4304901957511902,-0.7395194680890138,753.2801673053618,347125.7604829216,344558.70728346455,0.8680198971777813,0.7395167664554128,-0.7395167664554128,0.8893457206857615,-0.7553412192802371,-0.7395167664554212,0.8680198971777813,0.9821569181084239,63.65394973754883,98.99928283691406,0.7955559630600012,3.418447863801214,0.8320314805760947,346205.21875,343647.875,dunnhumby_configured_80x4,2498,80,4,sample,30,0.8235297098438245,1.3795667624960208,27.51521755817735,config,validation_teacher_forced,none,256,256.0,full,249.0,256,256.0,True,,,150.0,150.0
extension3_lstm_full_dunnhumby_final_seed42_sample,extension3_lstm_full,dunnhumby,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.1937263011932373,2.002962350845337,0.856037660271221,3.272686234450676,-3.2726853362954853,97.13332743849605,11872.0,11483.466690246016,3.272686234450676,-3.272686234450676,3.268882535339551,-3.268882535339551,-3.272686234450676,3.272686234450676,3.272686234450676,0.9766862356291994,63.2882194519043,98.83135986328125,0.8312280316112303,1.074998140335083,1.556961178779602,0.4493759274482727,-4.495777106711329,3901.506972085932,347125.7604829216,331519.73259457794,4.495785005017377,4.4957850050173604,-4.4957850050173604,4.524259069095072,-4.524259069095072,-4.495785005017377,4.495785005017377,0.9713463634710692,63.1202507019043,98.56441497802734,0.7963280056232441,3.390943690917717,0.8312354357362378,346205.21875,330647.0625,dunnhumby_configured_80x4,2498,80,4,sample,30,0.8235297098438245,1.3847215100662857,27.51521755817735,config,validation_teacher_forced,none,256,256.0,full,249.0,256,256.0,True,,,150.0,150.0
extension3_lstm_none_dunnhumby_final_seed42_sample,extension3_lstm_none,dunnhumby,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.1383821964263916,1.987843632698059,0.8553723615671284,1.6781782249435582,-1.6781788951945753,49.808329716324806,11872.0,11672.7666811347,1.6781782249435582,-1.6781782249435582,1.6721391203383573,-1.6721391203383573,-1.6781782249435582,1.6781782249435582,1.6781782249435582,0.980603414859875,63.6199836730957,98.81351470947266,0.8301385074977922,1.0902918577194214,1.5968990325927734,0.42076534032821655,-1.1900136333879006,1032.713218774199,347125.7604829216,342994.90760782483,1.1900162262086083,1.190016226208604,-1.190016226208604,1.1985503011632517,-1.1985503011632517,-1.1900162262086083,1.1900162262086083,0.983422215036187,63.451385498046875,98.54669189453125,0.79352121477263,3.367124742599986,0.8301403510317417,346205.21875,342086.25,dunnhumby_configured_80x4,2498,80,4,sample,30,0.8235297098438245,1.3772072188904916,27.51521755817735,config,validation_teacher_forced,none,256,256.0,full,249.0,256,256.0,True,,,150.0,150.0
extension3_lstm_static_dunnhumby_final_seed42_sample,extension3_lstm_static,dunnhumby,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.124852418899536,1.9771549701690674,0.8580328408803217,3.000336772959298,-3.0003385723761795,89.04999542143196,11872.0,11515.800018314272,3.000336772959298,-3.000336772959298,2.993060322746732,-2.993060322746732,-3.000336772959298,3.000336772959298,3.000336772959298,0.9750739932241959,62.93462371826172,99.04098510742188,0.834421160753477,1.0725003480911255,1.560828447341919,0.44663721323013306,-1.6383021858793245,1421.742766432737,347125.7604829216,341438.7894171907,1.6383028035197473,1.6383028035197347,-1.6383028035197347,1.6629970638903324,-1.6629970638903324,-1.6383028035197473,1.6383028035197473,0.9782632836955444,62.76553726196289,98.76811981201172,0.7993825094343532,3.4015533899842607,0.8344328759239648,346205.21875,340539.34375,dunnhumby_configured_80x4,2498,80,4,sample,30,0.8235297098438245,1.3773900220187143,27.51521755817735,config,validation_teacher_forced,none,256,256.0,full,249.0,256,256.0,True,,,150.0,150.0
extension3_transformer_dynamic_dunnhumby_final_seed42_sample,extension3_transformer_dynamic,dunnhumby,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.2821695804595947,2.0219109058380127,0.8482839908429903,3.5046045288425995,-3.5046024785208894,104.01666241604835,11872.0,11455.933350335807,3.5046045288425995,-3.5046045288425995,3.477726001831327,-3.477726001831327,-3.5046045288425995,3.5046045288425995,3.5046045288425995,0.9862786678807324,64.77143096923828,101.60396575927734,0.825693869867502,1.0618377923965454,1.5620863437652588,0.4457448720932007,1.5294439407044853,4308.986237874669,347125.7604829216,352434.8488992981,4.965331563845915,1.5294423580060703,1.5294423580060703,4.938335376031826,1.7149864444199574,1.5294423580060452,4.965331563845915,0.9962629539083355,64.59839630126953,101.3282699584961,0.7878269668027744,3.386689811542459,0.8256879581224226,346205.21875,351475.46875,dunnhumby_configured_80x4,2498,80,4,sample,30,0.8235297098438245,1.3901829287503762,27.51521755817735,config,validation_teacher_forced,none,256,256.0,full,249.0,256,256.0,True,,,150.0,150.0
extension3_transformer_full_dunnhumby_final_seed42_sample,extension3_transformer_full,dunnhumby,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.3081905841827393,2.034868001937866,0.8506574341316718,3.9990452108490517,-3.9990448244819747,118.69166185799986,11872.0,11397.233352568,3.9990452108490517,-3.9990452108490517,3.970228360196596,-3.970228360196596,-3.9990452108490517,3.9990452108490517,3.9990452108490517,0.9900905253934845,63.89833068847656,99.97722625732422,0.8273070091183463,1.0582581758499146,1.550220012664795,0.45413368940353394,-0.8463071379752151,3335.7047864192828,347125.7604829216,344188.0154982625,3.8437997592326747,0.8463056675978585,-0.8463056675978585,3.729686538816443,-0.6718043391863296,-0.8463056675978712,3.8437997592326747,0.986712671960556,63.72758102416992,99.7074966430664,0.7897159751304923,3.3994088219770595,0.8273020450743794,346205.21875,343248.0,dunnhumby_configured_80x4,2498,80,4,sample,30,0.8235297098438245,1.3876027315748551,27.51521755817735,config,validation_teacher_forced,none,256,256.0,full,249.0,256,256.0,True,,,150.0,150.0
extension3_transformer_none_dunnhumby_final_seed42_sample,extension3_transformer_none,dunnhumby,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.3031580448150635,2.0231919288635254,0.8494903291994341,3.6590295458134676,-3.659032939900606,108.59999691974372,11872.0,11437.600012321025,3.6590295458134676,-3.6590295458134676,3.6345700048387433,-3.6345700048387433,-3.6590295458134676,3.6590295458134676,3.6590295458134676,0.9844152731961227,65.49485778808594,102.24288177490234,0.8259464059351467,1.0602452754974365,1.5627565383911133,0.44526922702789307,3.943212582183834,5951.844535758297,347125.7604829216,360813.66660725477,6.858430244391066,3.943212426899844,3.943212426899844,6.898231542095289,4.1633458474533045,3.9432124268998274,6.858430244391066,1.0029175124186096,65.31990814208984,101.96440887451172,0.788724768037736,3.39132198850127,0.8259546830103639,346205.21875,359827.75,dunnhumby_configured_80x4,2498,80,4,sample,30,0.8235297098438245,1.3987310643200785,27.51521755817735,config,validation_teacher_forced,none,256,256.0,full,249.0,256,256.0,True,,,150.0,150.0
extension3_transformer_static_dunnhumby_final_seed42_sample,extension3_transformer_static,dunnhumby,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,3.243204116821289,1.9967039823532104,0.8537971813229343,3.509377688797055,-3.5093734206536387,104.1583298034966,11872.0,11455.366680786014,3.509377688797055,-3.509377688797055,3.482238129179474,-3.482238129179474,-3.509377688797055,3.509377688797055,3.509377688797055,0.9799957865758375,64.46849822998047,101.0845947265625,0.829851626459495,1.050899863243103,1.540283441543579,0.4611090421676636,1.8229704941220868,4627.0061889680765,347125.7604829216,353453.7511762249,5.331792353907681,1.8229677579963484,1.8229677579963484,5.304950031021746,2.0131774112234333,1.8229677579963441,5.331792353907681,0.9926845722335577,64.29554748535156,100.80992126464844,0.793481930279751,3.401493044133659,0.829862116043732,346205.21875,352488.8125,dunnhumby_configured_80x4,2498,80,4,sample,30,0.8235297098438245,1.3850642148692538,27.51521755817735,config,validation_teacher_forced,none,256,256.0,full,249.0,256,256.0,True,,,150.0,150.0
pareto_nbd_tafeng,pareto_nbd,tafeng,,,,strict,A,valendin_aggregate_mape_v1,1.2928977012634277,0.9239565134048462,0.6257877041331747,14.802477940999614,14.802479399707902,1011.8538166761398,30127.0,34586.542529284954,16.793139321474754,14.802477940999614,20.693858990647882,19.031415320250805,14.802477940999614,16.793139321474754,16.793139321474754,1.0777832916631536,946.5379028320312,3434.078125,0.5129454575429402,2.4843735694885254,3.9082982540130615,-0.22547614574432373,15.863384659038763,746007.4188965469,23513494.0,27243531.094482735,15.863389313739315,15.863389313739315,15.863389313739315,18.429250928214337,18.429250928214337,15.863389313739315,15.863389313739315,0.95220050916013,946.5379028320312,3434.078125,0.41400049885405826,3.1304902223247106,0.5129454575429402,23513494.0,27243530.0,tafeng_12x5,27809,12,5,benchmark_expected_total,0,,,,,,,,,,,,,,,,,
lstm_base_tafeng_final_hpo_seed2024_sample,lstm_base,tafeng,final_hpo,2024.0,sample,strict,A,valendin_aggregate_mape_v1,1.227455496788025,0.8611864447593689,0.6419755848241254,2.5863862833216587,2.586388196219338,583.1066421352327,30127.0,30906.200595576316,9.677476053626858,2.5863862833216587,11.860203837760027,5.695380103136986,2.5863862833216587,9.677476053626858,9.677476053626858,0.8396306353391612,,,,,,,,,,,,,,,,,,,,,,,,,,tafeng_configured_12x5,27809,12,5,sample,30,0.3518873876671712,,,config,,none,512,512.0,full,2780.0,512,512.0,True,,,20.0,150.0
lstm_base_tafeng_final_hpo_seed42_sample,lstm_base,tafeng,final_hpo,42.0,sample,strict,A,valendin_aggregate_mape_v1,1.2727144956588745,0.9168207049369812,0.6432419796119042,20.921655938807806,20.921653023035816,1260.6134569369256,30127.0,36430.06728468463,20.921655938807806,20.921655938807806,24.74507411510744,24.74507411510744,20.921655938807806,20.921655938807806,20.921655938807806,0.8930858548877073,,,,,,,,,,,,,,,,,,,,,,,,,,tafeng_configured_12x5,27809,12,5,sample,30,0.3518873876671712,,,config,,none,512,512.0,full,2780.0,512,512.0,True,,,15.0,150.0
lstm_base_tafeng_final_hpo_seed7_sample,lstm_base,tafeng,final_hpo,7.0,sample,strict,A,valendin_aggregate_mape_v1,1.3427820205688477,0.9307143092155457,0.6421543958636967,22.665717063925666,22.665715139243865,1365.700115969777,30127.0,36955.500579848886,22.665717063925666,22.665717063925666,26.02398475604437,26.02398475604437,22.665717063925666,22.665717063925666,22.665717063925666,0.8779037382190035,,,,,,,,,,,,,,,,,,,,,,,,,,tafeng_configured_12x5,27809,12,5,sample,30,0.3518873876671712,,,config,,none,512,512.0,full,2780.0,512,512.0,True,,,18.0,150.0
lstm_base_tafeng_final_seed42_sample,lstm_base,tafeng,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,1.6445307731628418,1.1577211618423462,0.6423255571041949,65.89017824485019,65.89016652421415,3970.1467999652027,30127.0,49977.733999826014,65.89017824485019,65.89017824485019,70.34582322076004,70.34582322076004,65.89017824485019,65.89017824485019,65.89017824485019,1.0431793139992989,,,,,,,,,,,,,,,,,,,,,,,,,,tafeng_configured_12x5,27809,12,5,sample,30,0.3518873876671712,,,config,,none,512,512.0,full,2780.0,512,512.0,True,,,27.0,150.0
lstm_joint_tafeng_final_hpo_seed2024_sample,lstm_joint,tafeng,final_hpo,2024.0,sample,strict,A,valendin_aggregate_mape_v1,1.296795129776001,0.875584602355957,0.6309499097873076,2.361117560791994,2.361117882215289,685.5199769347906,30127.0,30838.333887539804,11.3771695976166,2.361117560791994,13.679240499792424,5.926577406154239,2.361117560791994,11.3771695976166,11.3771695976166,0.8280190582018105,986.6314697265625,3308.613525390625,0.5379120353774275,3.637017011642456,4.621878147125244,-0.7138252258300781,38.67763761523489,1818892.4021634068,23513493.88786887,32607955.898685906,38.67762933993007,38.67762933993008,38.67762933993008,41.74555084920136,41.74555084920136,38.67762933993007,38.67762933993007,1.0268557384006316,986.6314697265625,3308.613525390625,0.3891556801604888,3.2668049312659235,0.5379120353774275,23513494.0,32607958.0,tafeng_configured_12x5,27809,12,5,sample,30,0.3518873876671712,1.634479841667374,289.2988732420841,config,validation_teacher_forced,none,512,512.0,full,2780.0,512,512.0,True,,,82.0,150.0
lstm_joint_tafeng_final_hpo_seed42_sample,lstm_joint,tafeng,final_hpo,42.0,sample,strict,A,valendin_aggregate_mape_v1,1.282739520072937,0.8721948862075806,0.6327966973451163,1.3208547268193531,1.3208536985096424,747.8665976069867,30127.0,30524.933903548867,12.411899585205742,1.3208547268193531,15.019328353071176,4.996476637658385,1.3208547268193531,12.411899585205742,12.411899585205742,0.8353795061308663,981.5623779296875,3178.540771484375,0.5363176959108595,3.6177332401275635,4.587302207946777,-0.6882787942886353,38.75400227630993,1822484.1118351496,23513493.88786887,32625914.44704462,38.75400483922573,38.75400483922573,38.75400483922573,42.07630363866425,42.07630363866425,38.75400483922573,38.75400483922573,1.019441964274252,981.5623779296875,3178.540771484375,0.3922524442395876,3.2947466031321273,0.5363176959108595,23513494.0,32625914.0,tafeng_configured_12x5,27809,12,5,sample,30,0.3518873876671712,1.651785546028237,289.2988732420841,config,validation_teacher_forced,none,512,512.0,full,2780.0,512,512.0,True,,,77.0,150.0
lstm_joint_tafeng_final_hpo_seed7_sample,lstm_joint,tafeng,final_hpo,7.0,sample,strict,A,valendin_aggregate_mape_v1,1.322043776512146,0.884136974811554,0.6313308911358403,2.689173293494757,2.68916275268032,942.6599781855941,30127.0,30937.167238131166,15.644770109629139,2.689173293494757,18.699456779168482,7.518096422510487,2.689173293494757,15.644770109629139,15.644770109629139,0.8424681271277443,965.1767578125,3084.865234375,0.5267370607345776,3.6467232704162598,4.640287399291992,-0.7275047302246094,34.57459788834446,1625939.4202002897,23513493.88786887,31643190.98887032,34.57460273564763,34.57460273564763,34.57460273564763,38.936181194454385,38.936181194454385,34.57460273564763,34.57460273564763,1.0167125727353599,965.1767578125,3084.865234375,0.37269195839191316,3.2497770225278897,0.5267370607345776,23513494.0,31643190.0,tafeng_configured_12x5,27809,12,5,sample,30,0.3518873876671712,1.6360293765733924,289.2988732420841,config,validation_teacher_forced,none,512,512.0,full,2780.0,512,512.0,True,,,74.0,150.0
lstm_joint_tafeng_final_seed42_sample,lstm_joint,tafeng,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,1.282739520072937,0.8721948862075806,0.6327966973451163,1.3208547268193531,1.3208536985096424,747.8665976069867,30127.0,30524.933903548867,12.411899585205742,1.3208547268193531,15.019328353071176,4.996476637658385,1.3208547268193531,12.411899585205742,12.411899585205742,0.8353795061308663,981.5623779296875,3178.540771484375,0.5363176959108595,3.6177332401275635,4.587302207946777,-0.6882787942886353,38.75400227630993,1822484.1118351496,23513493.88786887,32625914.44704462,38.75400483922573,38.75400483922573,38.75400483922573,42.07630363866425,42.07630363866425,38.75400483922573,38.75400483922573,1.019441964274252,981.5623779296875,3178.540771484375,0.3922524442395876,3.2947466031321273,0.5363176959108595,23513494.0,32625914.0,tafeng_configured_12x5,27809,12,5,sample,30,0.3518873876671712,1.651785546028237,289.2988732420841,config,validation_teacher_forced,none,512,512.0,full,2780.0,512,512.0,True,,,77.0,150.0
transformer_joint_tafeng_final_hpo_seed2024_sample,transformer_joint,tafeng,final_hpo,2024.0,sample,strict,A,valendin_aggregate_mape_v1,1.2721521854400635,0.8564397096633911,0.6262101962329145,10.109423819260275,-10.109423492631194,2226.919944319874,30127.0,27081.333885971457,36.95887317555472,-10.109423819260275,40.70846311805397,-1.5747736764921572,-10.109423819260275,36.95887317555472,36.95887317555472,0.8246099797795995,930.2626342773438,3335.349365234375,0.5527945671120948,3.584458351135254,4.546339511871338,-0.6582622528076172,23.280921159569054,2190220.3677058285,23513493.88786887,28987652.52030693,46.57369037010301,23.280923960272442,23.280923960272442,56.59483509411021,34.98868160372286,23.280923960272442,46.57369037010301,0.9954368104936786,930.2626342773438,3335.349365234375,0.3821649258979137,3.4227582266166667,0.5527945671120948,23513494.0,28987652.0,tafeng_configured_12x5,27809,12,5,sample,30,0.3518873876671712,1.6828416126816705,289.2988732420841,config,validation_teacher_forced,none,512,512.0,full,2780.0,512,512.0,True,,,80.0,150.0
transformer_joint_tafeng_final_hpo_seed42_sample,transformer_joint,tafeng,final_hpo,42.0,sample,strict,A,valendin_aggregate_mape_v1,1.2591416835784912,0.8549402356147766,0.6337009786814015,4.782751161406904,-4.782754308842566,491.28664367944003,30127.0,28686.100557602942,8.153593847370132,-4.782751161406904,8.316675114697265,-4.253248494185093,-4.782751161406904,8.153593847370132,8.153593847370132,0.8125617086476215,936.5477905273438,3212.598388671875,0.5531359255229708,3.585130453109741,4.539130687713623,-0.6530076265335083,28.554684386761064,1342840.606737035,23513493.88786887,30227696.921554044,28.554680413314422,28.554680413314415,28.554680413314415,28.14951581165027,28.14951581165027,28.554680413314422,28.554680413314422,0.972351705038085,936.5477905273438,3212.598388671875,0.40239529080659864,3.2881553069463387,0.5531359255229708,23513494.0,30227698.0,tafeng_configured_12x5,27809,12,5,sample,30,0.3518873876671712,1.6735050309550588,289.2988732420841,config,validation_teacher_forced,none,512,512.0,full,2780.0,512,512.0,True,,,84.0,150.0
transformer_joint_tafeng_final_hpo_seed7_sample,transformer_joint,tafeng,final_hpo,7.0,sample,strict,A,valendin_aggregate_mape_v1,1.2748692035675049,0.8951862454414368,0.6316748117738694,8.508538166313604,8.508537814916851,717.5000767678023,30127.0,32690.3672933653,11.907924399505463,8.508538166313604,13.757537555803347,10.637083288668334,8.508538166313604,11.907924399505463,11.907924399505463,0.8696576388601617,1053.5391845703125,3566.682861328125,0.556242200095397,3.7353203296661377,4.761922836303711,-0.8192576169967651,53.7748154315135,2528867.5129546053,23513493.88786887,36157831.4526419,53.77481383698795,53.77481383698795,53.77481383698795,55.15993131633765,55.15993131633765,53.77481383698795,53.77481383698795,1.0892484439007508,1053.5391845703125,3566.682861328125,0.39173828739011524,3.4478671625287576,0.556242200095397,23513494.0,36157832.0,tafeng_configured_12x5,27809,12,5,sample,30,0.3518873876671712,1.5753790726730164,289.2988732420841,config,validation_teacher_forced,none,512,512.0,full,2780.0,512,512.0,True,,,80.0,150.0
transformer_joint_tafeng_final_seed42_sample,transformer_joint,tafeng,final,42.0,sample,strict,A,valendin_aggregate_mape_v1,1.2513376474380493,0.8600272536277771,0.6268276462691439,3.565902449975812,-3.5659004485179406,573.246644128114,30127.0,29052.700568895787,9.513835498524811,-3.565902449975812,9.863567494398826,-2.688137894142633,-3.565902449975812,9.513835498524811,9.513835498524811,0.8187994227219547,1012.956787109375,3228.4248046875,0.5526144654823698,3.658867835998535,4.649660587310791,-0.7344908714294434,44.02419308674415,2070325.694170123,23513493.88786887,33865122.35871948,44.02420380491071,44.024203804910705,44.024203804910705,43.75644524982184,43.75644524982184,44.02420380491071,44.02420380491071,1.0408985361006509,1012.956787109375,3228.4248046875,0.38501456665750783,3.4340224167934466,0.5526144654823698,23513494.0,33865120.0,tafeng_configured_12x5,27809,12,5,sample,30,0.3518873876671712,1.7223793097394318,289.2988732420841,config,validation_teacher_forced,none,512,512.0,full,2780.0,512,512.0,True,,,120.0,150.0
bgnbd_gg_tafeng,bgnbd_gg,tafeng,,,,strict,A,valendin_aggregate_mape_v1,1.2972151041030884,0.9309380054473877,0.6215821573454967,16.100275200205942,16.100279649483852,1060.7699384003877,30127.0,34977.529909566045,17.604971261665412,16.100275200205942,21.646969012884494,20.390365319368502,16.100275200205942,17.604971261665412,17.604971261665412,1.0813729553640226,945.0034790039062,3442.340087890625,0.5143593953887255,2.4819915294647217,3.9014506340026855,-0.2211858034133911,15.811822777167869,743582.0597951293,23513494.0,27231404.298975646,15.81181554292036,15.81181554292036,15.81181554292036,18.378521244437145,18.378521244437145,15.81181554292036,15.81181554292036,0.9502693560409154,945.0034790039062,3442.340087890625,0.4158913458220816,3.1523645343471944,0.5143593953887255,23513494.0,27231406.0,tafeng_12x5,27809,12,5,benchmark_expected_total,0,,,,,,,,,,,,,,,,,
pareto_nbd_uci,pareto_nbd,uci,,,,strict,A,valendin_aggregate_mape_v1,3.4405646324157715,1.1898757219314575,0.6175047838885573,11.297189961938967,-11.297190267294663,65.77115459914654,8413.0,7462.567408502075,20.32628098868192,-11.297189961938967,17.99713178269138,-6.448035811998934,-11.29718996193897,20.32628098868192,20.32628098868192,0.9422778858583041,592.4722290039062,3633.831298828125,0.6483812290113717,2.0800349712371826,3.2349798679351807,0.07261210680007935,-26.713530186050647,51661.89351108664,4266929.678377748,3127081.9960761336,31.479525854265546,26.713533341730038,-26.713533341730038,28.027771812085415,-20.286170928064173,-26.71353334173005,31.479525854265546,0.8224464862160773,577.5640258789062,3540.861572265625,0.5917079754470163,5.404931567956774,0.6488475361545624,4160751.25,3059550.0,uci_78x26,4930,78,26,benchmark_expected_total,0,,,,,,,,,,,,,,,,,
lstm_base_uci_final_hpo_seed2024_sample,lstm_base,uci,final_hpo,2024.0,sample,strict,A,valendin_aggregate_mape_v1,3.8034451007843018,1.705950140953064,0.30328180702229846,29.069294666427076,-29.069292872637586,94.06152924178885,8413.0,5967.40023971349,29.069294666427076,-29.069294666427076,28.80880105725919,-28.80880105725919,-29.069294666427076,29.069294666427076,29.069294666427076,0.9161650086757779,,,,,,,,,,,,,,,,,,,,,,,,,,uci_configured_78x26,4930,78,26,sample,30,0.11463343958272965,,,config,,none,256,256.0,full,493.0,256,256.0,True,,,22.0,150.0
